,review,prediction
769,"['charging', 'cord', 'week', 'noticed', 'charge', 'ipad', 'almost', 'half', 'time', 'apple', 'charging', 'cord', 'sturdy', 'extra', 'long', 'inexpensive', 'well', 'worth', 'money', 'would', 'recommend', 'item']",1
780,"['video', 'quality', 'good', 'ring', 'nest', 'video', 'cam', 'like', 'software', 'wyze', 'cam', 'better', 'option', 'feature', 'app', 'brand', 'camera', 'work', 'good', 'especially', 'like', 'not', 'pay', 'subscription', 'camera', 'like', 'ring', 'nest', 'record', 'motion', 'set', 'automatically', 'uploads', 'cloud', 'day', 'free', 'like', 'bunch', 'camera', 'ring', 'next', 'expensive', 'subscribe', 'camera', 'monthly', 'fee', 'also', 'like', 'record', 'micro', 'sd', 'card', 'app', 'dont', 'record', 'cloud', 'would', 'love', 'outside', 'one', 'run', 'solar', 'wyze']",1
788,"['feel', 'like', 'good', 'quality', 'controller']",1
790,"['yeah', 'would', 'awesome', 'camera', 'would', 'actually', 'work', 'gone', 'purchasing', 'returning', 'purchasing', 'returning', 'simply', 'stay', 'connected', 'hour', 'never', 'work', 'waste', 'time', 'money', 'spend', 'extra', 'get', 'one', 'done', 'security', 'camera', 'rather', 'mess', 'around', 'junk']",1
792,"['good', 'price', 'good', 'paper']",1
843,"['super', 'easy', 'hook', 'use', 'pleased']",1
847,"['downfall', 'would', 'sound']",1
849,"['delivered', 'perfect', 'condition', 'pretty', 'satisfied', 'system', 'game']",1
852,"['fire', 'stick', 'would', 'not', 'connect', 'wi', 'fi', 'no', 'matter', 'many', 'way', 'tried', 'covid', 'illness', 'craziness', 'interfered', 'getting', 'help', 'beyond', 'numerous', 'troubleshooting', 'source', 'found', 'fever', 'headache', 'time', 'somebody', 'could', 'enter', 'home', 'safely', 'install', 'fire', 'stick', 'late', 'returning', 'still', 'not', 'work', 'despite', 'geek', 'attempt', 'help']",1
862,"['update', 'original', 'post', 'company', 'reached', 'option', 'replace', 'earbuds', 'accepted', 'new', 'pair', 'earbuds', 'great', 'quickly', 'pair', 'one', 'another', 'far', 'no', 'crackle', 'loss', 'signal', 'sound', 'happy', 'new', 'pair', 'impressed', 'customer', 'service', 'would', 'recommend', 'earbuds', 'anyone', 'easy', 'use', 'left', 'earbud', 'not', 'stay', 'connected', 'crackle', 'tried', 'everything', 'work', 'great', 'time', 'left', 'not', 'connect', 'stay', 'coveted', 'cut', 'not', 'happy', 'product', 'not', 'sure', 'could', 'return', 'since', 'box', 'came']",1
869,"['work', 'great']",1
878,"['seems', 'cheaply', 'made', 'arrived', 'several', 'thin', 'rubber', 'part', 'broken', 'shipping', 'making', 'whole', 'thing', 'unusable', 'hard', 'blame', 'shipping', 'though', 'part', 'thin', 'fragile', 'would', 'brake', 'regular', 'use']",1
911,"['tozo', 'awful', 'phone', 'call', 'pick', 'every', 'sound', 'imaginable', 'person', 'talking', 'hear', 'background', 'noise', 'battery', 'life', 'amazing', 'last', 'six', 'hour', 'volume', 'sound', 'quality', 'okay', 'best', 'really', 'no', 'bass', 'speak', 'not', 'completely', 'clear', 'not', 'get', 'crisp', 'sound']",1
912,"['playstation', 'plus', 'amazing', 'value', 'year', 'make', 'excellent', 'gift', 'playstation', 'vita', 'owner', 'provided', 'internet', 'access', 'device', 'fear', 'already', 'service', 'desperately', 'not', 'want', 'without', 'use', 'year', 'use', 'next', 'year', 'trade', 'one', 'good', 'friend', 'secure', 'something', 'else', 'want', 'ensure', 'ability', 'play', 'friend', 'bought', 'birthday', 'gift', 'friend', 'mine', 'wound', 'great', 'value', 'well', 'since', 'able', 'play', 'lot', 'game', 'together', 'also', 'pleased']",1
920,"['really', 'surprised', 'please', 'quality', 'headphone', 'battery', 'life', 'careful', 'charge', 'overnight', 'direction', 'say', 'least', 'hour', 'far', 'lasted', 'least', 'hour', 'usage', 'chose', 'brand', 'take', 'trip', 'worry', 'losing', 'brand', 'sound', 'cancelling', 'strong', 'bose', 'sony', 'decent']",1
926,"['tiny', 'camera', 'amazing', 'believe', 'large', 'field', 'view', 'displayed', 'app', 'thing', 'quite', 'figured', 'get', 'good', 'night', 'vision', 'view', 'window', 'outside', 'unfortunately', 'night', 'vision', 'light', 'leave', 'glare', 'window', 'show', 'video', 'gonna', 'buy', 'house', 'put', 'least', 'one', 'outside', 'sound', 'not', 'perfect', 'dog', 'know', 'sure', 'thief', 'burglar', 'would', 'know', 'not', 'alone', 'ordered', 'black', 'version', 'next', 'pancam', 'far', 'seen', 'wyze', 'website', 'plan', 'get', 'spot', 'watch', 'camera', 'bed', 'great', 'lifehack']",1
929,"['seems', 'work', 'well', 'used', 'much', 'yet', 'easy', 'set']",1
930,"['good', 'quality', 'year', 'old', 'son', 'love', 'love', 'talk', 'friend', 'playing', 'fortnite', 'look', 'little', 'big', 'head', 'adjustable']",1
938,"['surprised', 'computer', 'performedit', 'literally', 'plug', 'play']",1
945,"['got', 'cowin', 'headphone', 'month', 'ago', 'still', 'going', 'strong', 'paid', 'got', 'case', 'month', 'later', 'protect', 'battery', 'life', 'true', 'dont', 'need', 'noise', 'canceling', 'im', 'nursing', 'home', 'loud', 'night', 'hear', 'movie', 'show', 'netflix', 'recently', 'saw', 'pro', 'sale', 'withe', 'case', 'included', 'already', 'purchased', 'review', 'pro', 'might', 'not', 'wait', 'month', 'never', 'registered', 'warranty', 'either', 'pair', 'hope', 'doesnt', 'prove', 'mistake', 'not', 'sure', 'still', 'register', 'since', 'month', 'old', 'think', 'ill', 'call', 'cowin', 'try', 'pair', 'time', 'aaaaa', 'head', 'phone', 'never', 'even', 'use', 'noise', 'canceling']",1
952,"['printer', 'paper', 'not', 'spontaneously', 'combusted', 'exploded', 'not', 'smell', 'bad', 'lay', 'flat', 'left', 'alone', 'ink', 'seems', 'stick', 'well', 'surface', 'cut', 'scissors', 'catch', 'fire', 'match', 'held', 'worth', 'noting', 'would', 'not', 'recommend', 'boat', 'building', 'making', 'farming', 'implement', 'fine', 'printer', 'paper']",1
962,"['nice', 'speaker']",1
967,"['hubby', 'love']",1
971,"['durable', 'son', 'say', 'move', 'stick', 'dead', 'zone', 'really', 'wide', 'love', 'option', 'play', 'v', 'little', 'control', 'come', 'switch']",1
983,"['got', 'often', 'forget', 'closed', 'garage', 'door', 'not', 'source', 'stress', 'away', 'house', 'happy', 'hub', 'initially', 'glitch', 'app', 'not', 'showing', 'correct', 'state', 'garage', 'door', 'month', 'made', 'unsure', 'trust', 'hub', 'app', 'support', 'faq', 'not', 'helpful', 'finally', 'called', 'myq', 'support', 'line', 'helped', 'figure', 'problem', 'appears', 'hub', 'installed', 'close', 'motorhead', 'create', 'interference', 'hub', 'thus', 'provide', 'false', 'reading', 'hub', 'installed', 'expert', 'installers', 'via', 'amazon', 'bit', 'annoyed', 'since', 'install', 'configure', 'hub', 'myq', 'tech', 'support', 'talked', 'excellent', 'service', 'btw']",1
989,['nice'],1
992,"['best', 'phone', 'charger', 'found', 'seen', 'quality', 'amazing', 'feel', 'solid', 'everything', 'click', 'place', 'exactly', 'highly', 'recommend']",1
1004,"['really', 'like', 'bose', 'solo', 'everything', 'advertised', 'love', 'extra', 'boost', 'button', 'sound', 'exactly', 'needed', 'really', 'like', 'play', 'music', 'iphone', 'ipad', 'sound', 'great', 'support', 'bose', 'great', 'problem']",1
1015,"['pretty', 'well', 'made', 'product', 'price', 'wish', 'place', 'bigger', 'battery', 'next', 'revision']",1
1016,"['myq', 'awhile', 'used', 'old', 'genie', 'screwdrive', 'genie', 'broke', 'replaced', 'new', 'genie', 'website', 'say', 'compatible', 'genie', 'current', 'tell', 'not', 'tried', 'couple', 'hour', 'program', 'following', 'detailed', 'genie', 'direction', 'involved', 'use', 'remote', 'control', 'simply', 'not', 'work', 'search', 'question', 'chamberlain', 'support', 'say', 'work', 'genie', 'model', 'website', 'say', 'current', 'thanks', 'chamberlain']",1
1026,"['perfect', 'item', 'needed']",1
1027,"['docked', 'star', 'feel', 'like', 'video', 'type', 'skill', 'add', 'show', 'also', 'think', 'greatly', 'missing', 'feature', 'casting', 'sending', 'webpage', 'show', 'phone', 'wife', 'wanted', 'use', 'recipe', 'found', 'phone', 'unable', 'figure', 'get', 'show', 'overall', 'device', 'great', 'like']",1
1047,"['not', 'sigh', 'automatic', 'delivery', 'stuck', 'delivery', 'every', 'month', 'no', 'way', 'opt', 'automatically', 'stuck', 'use', 'case', 'year', 'getting', 'every', 'month', 'go', 'every', 'six', 'month', 'no', 'way', 'opt', 'completely', 'not', 'happy']",1
1049,"['great', 'headphone', 'year', 'old']",1
1063,"['work', 'awesome', 'note', 'charge', 'no', 'time', 'super', 'price', 'service']",1
1067,"['wife', 'separate', 'amazon', 'account', 'one', 'garage', 'bought', 'could', 'use', 'package', 'delivered', 'garage', 'town', 'garage', 'door', 'control', 'work', 'perfectly', 'not', 'much', 'try', 'link', 'amazon', 'key', 'account', 'amazon', 'fails', 'warn', 'restriction', 'key', 'app', 'one', 'amazon', 'account', 'linked', 'garage', 'door', 'control', 'mean', 'one', 'u', 'use', 'garage', 'delivery', 'feature', 'ordering', 'amazon', 'fix', 'simple', 'allow', 'account', 'linked', 'household', 'sharing', 'use', 'amazon', 'key', 'app', 'package', 'delivery', 'hopefully', 'make', 'change', 'app', 'otherwise', 'aware', 'purchase', 'install', 'one', 'device', 'every', 'amazon', 'account', 'want', 'use']",1
1114,"['month', 'decided', 'replace', 'roku', 'stick', 'hated', 'interface', 'home', 'page', 'looked', 'like', 'prime', 'tv', 'overall', 'intuitive', 'hated', 'pause', 'maybe', 'min', 'would', 'revert', 'back', 'act', 'like', 'turned', 'even', 'go', 'back', 'episode', 'even', 'season', 'watching', 'literally', 'powered', 'great', 'price', 'roku', 'interface', 'usability', 'much', 'better', 'go', 'closet', 'case', 'tv', 'emergency', 'lol']",1
1127,"['work', 'good']",1
1132,"['camera', 'liked']",1
1141,"['work', 'well', 'general', 'computer', 'use', 'tends', 'lag', 'much', 'actual', 'gaming', 'red', 'back', 'light', 'not', 'turn', 'computer', 'irritating', 'design', 'feature', 'good', 'general', 'use']",1
1144,"['record', 'video', 'translation', 'important', 'face', 'especially', 'mouth', 'well', 'lit', 'focus', 'help', 'people', 'see', 'saying', 'learn', 'move', 'mouth', 'properly', 'clear', 'video', 'audio', 'important', 'light', 'work', 'great', 'tried', 'another', 'light', 'reason', 'minute', 'use', 'would', 'start', 'humming', 'loudly', 'maybe', 'fan', 'work', 'luckily', 'light', 'quiet', 'bright', 'help', 'light', 'face', 'help', 'many', 'people']",1
1146,"['thought', 'product', 'would', 'great', 'presumption', 'actually', 'not', 'great', 'would', 'go', 'far', 'say', 'loved', 'however', 'not', 'going', 'love', 'one', 'keyboard', 'buy', 'want', 'gaming', 'keyboard', 'later', 'realize', 'devil', 'gr']",1
1157,"['story', 'annoying', 'start', 'classic', 'character', 'make', 'jump', 'hoop', 'get', 'everyone', 'else', 'control', 'slow', 'sad', 'loved', 'previous', 'version', 'first', 'game', 'ever', 'regretted', 'playing', 'story', 'wont', 'buy', 'next', 'one', 'sorry', 'nitendo', 'dropped', 'ball', 'lost', 'fan']",1
1160,"['not', 'sync', 'latest', 'version', 'letsfit', 'bluetooth', 'headphone', 'claim', 'bluetooth', 'no', 'go', 'however', 'sync', 'instantly', 'perfectly', 'previous', 'version', 'headphone', 'bluetooth', 'ah', 'love', 'bluetooth', 'love', 'mean', 'hate', 'device', 'work', 'fine', 'though', 'get', 'headphone', 'sync', 'volume', 'control', 'may', 'may', 'not', 'issue', 'sure', 'depends', 'heavily', 'tv', 'streaming', 'device', 'volume', 'control', 'headphone', 'nothing', 'tv', 'volume', 'control', 'work', 'built', 'tv', 'speaker', 'nothing', 'headphone', 'reason', 'volume', 'control', 'unit', 'use', 'nvidia', 'shield', 'android', 'tv', 'streaming', 'box', 'everything', 'able', 'get', 'audio', 'setting', 'correct', 'shield', 'control', 'volume', 'work', 'perfectly']",1
1167,['streaming'],1
1169,"['paper', 'work', 'expected']",1
1183,"['earphone', 'comfortable', 'wear', 'cooking', 'dinner', 'hear', 'spouse', 'tv', 'show', 'hear', 'music', 'tv', 'whatever', 'noise', 'canceling', 'think', 'able', 'wear', 'flight', 'not', 'bother', 'seat', 'mate', 'forget', 'yes', 'not', 'hear', 'screaming', 'baby', 'right', 'behind', 'neighbor', 'hear', 'music', 'loud', 'clear', 'added', 'screaming', 'kid', 'well', 'get', 'idea', 'good', 'situation', 'take', 'home', 'message', 'good', 'home', 'use', 'wherever', 'not', 'sitting', 'close', 'anyone', 'else', 'prefers', 'quiet']",1
1184,"['got', 'bought', 'bose', 'portable', 'speaker', 'portability', 'make', 'practical', 'however', 'get', 'loud', 'one', 'would', 'like', 'think', 'adjust', 'volume', 'whatever', 'device', 'amplifying', 'get', 'true', 'sound', 'actually', 'use', 'bathroom', 'take', 'bath', 'listening', 'span', 'radio', 'favorite', 'iphone', 'music', 'channel', 'tmi', 'sorry', 'showing', 'accessible']",1
1186,"['no', 'bad', 'issue', 'battery', 'life', 'not', 'super', 'heavy', 'user', 'like', 'us', 'charger', 'phone', 'charge', 'using', 'wirelessly', 'needed', 'use', 'mostly', 'zelda', 'breath', 'wild', 'much', 'better', 'joycons', 'opinion', 'issue', 'smooth', 'plastic', 'grip', 'slipped', 'hand', 'grabbing', 'hit', 'floor', 'luckily', 'pretty', 'durable', 'far']",1
1187,"['bose', 'else', 'say']",1
1198,"['easy', 'install', 'frequently', 'get', 'sync', 'app', 'show', 'open', 'door', 'already', 'closed']",1
1199,"['devo', 'ammettere', 'che', 'amd', 'con', 'questo', 'processore', 'ha', 'fatto', 'un', 'ottimo', 'lavoro', 'il', 'prodotto', 'veramente', 'performante', 'stelle', 'perche', 'le', 'temperature', 'sono', 'folli', 'con', 'il', 'dissipatore', 'stock', 'come', 'minimo', 'siamo', 'gradi', 'perbpoi', 'arrivare', 'oltre', 'quando', 'si', 'gioca', 'questo', 'prezzo', 'penso', 'sia', 'un', 'affare', 'se', 'paragonato', 'alla', 'concorrenza', 'da', 'mettere', 'conto', 'un', 'dissipatore', 'aftermarket', 'magari', 'aio', 'dissipazione', 'passiva', 'torretta']",1
1207,"['excellent', 'quality', 'play', 'clear', 'easy', 'bluetooth', 'set', 'perfect', 'home', 'rv', 'boat', 'canam', 'etc', 'pair', 'another', 'jbl', 'super', 'easy', 'super', 'loud']",1
1220,"['son', 'lower', 'grade', 'elementary', 'school', 'nintendo', 'switch', 'best', 'game', 'console', 'u', 'many', 'game', 'kid', 'exclusive', 'nintendo', 'console', 'used', 'tv', 'projection', 'hand', 'hold', 'good', 'home', 'travel', 'battery', 'life', 'good']",1
1222,"['low', 'bad', 'thought', 'subwoofer', 'connected', 'tried', 'different', 'mode', 'none', 'good', 'sounded', 'barely', 'better', 'bad', 'tv', 'speaker', 'worse', 'first', 'gen', 'amazon', 'echo', 'find', 'way', 'adjust', 'sound', 'presets', 'ended', 'replacing', 'vizio', 'sb', 'sound', 'much', 'better', 'one', 'thing', 'tcl', 'better', 'vizio', 'tcl', 'hdmi', 'let', 'connect', 'smartly', 'tv', 'turn', 'automatically', 'tv', 'volume', 'button', 'control', 'sound', 'bar', 'vizio', 'leave', 'time', 'use', 'universal', 'remote', 'sends', 'volume', 'button', 'sound', 'bar']",1
1224,"['glued', 'earth', 'magnet', 'base', 'work', 'perfect', 'golf', 'cart', 'great', 'sound']",1
1225,"['ordered', 'year', 'old', 'fit', 'well']",1
1227,"['get', 'installed', 'light', 'kept', 'switching', 'not', 'sure', 'returned']",1
1228,"['okay', 'product', 'recommend', 'easy', 'aplying', 'phone', 'instruction', 'wipe', 'clean', 'hand', 'easy', 'fast', 'good', 'qualitie', 'happy', 'thank']",1
1234,"['apple', 'earpods', 'starting', 'lose', 'charge', 'quickly', 'year', 'wanted', 'merging', 'affordable', 'good', 'quality', 'love', 'apple', 'product', 'tough', 'decision', 'got', 'good', 'review', 'concur', 'delivered', 'quickly', 'simple', 'use', 'come', 'beautifully', 'packaged', 'multiple', 'rubber', 'cover', 'option', 'charging', 'cord', 'look', 'well', 'made', 'feel', 'good', 'ear', 'like', 'way', 'disappear', 'ear', 'versus', 'hanging', 'like', 'pod', 'good', 'sound', 'quality', 'need', 'able', 'take', 'call', 'without', 'issue', 'skeptical', 'happy', 'purchase']",1
1246,"['satisfied', 'two', 'thumb', 'listen', 'loud', 'music', 'often', 'like', 'listen', 'medium', 'volume', 'level', 'sufficient', 'soft', 'deep', 'bass']",1
1248,"['love', 'item', 'bought', 'two', 'high', 'end', 'television', 'unfortunately', 'next', 'model', 'year', 'bluetooth', 'offered', 'attempt', 'not', 'offend', 'neighbor', 'purchased', 'unit', 'found', 'instruction', 'install', 'vague', 'however', 'two', 'minute', 'youtube', 'video', 'trick', 'bought', 'three', 'unit', 'however', 'one', 'television', 'wish', 'use', 'headphone', 'non', 'bluetooth', 'device', 'really', 'need', 'one', 'extra', 'cable', 'easy', 'bring', 'one', 'tv']",1
1250,"['use', 'college', 'really', 'like', 'fast', 'startup', 'time', 'ready', 'go', 'second', 'feature', 'come', 'handy', 'arriving', 'late', 'lecture', 'recording', 'feature', 'great', 'foot', 'battery', 'reasonable', 'depending', 'use', 'screen', 'brightness', 'go', 'hr', 'screen', 'look', 'decent', 'outside', 'like', 'operating', 'system', 'came', 'since', 'let', 'install', 'software', 'apps', 'let', 'change', 'window', 'no', 'additional', 'cost', 'fast', 'really', 'easy', 'found', 'instruction', 'online']",1
1278,"['use', 'headphone', 'gaming', 'simply', 'talking', 'phone', 'hand', 'free', 'also', 'listen', 'music', 'headphone', 'nice', 'quality', 'around', 'sonically', 'get', 'definition', 'looking', 'communicate', 'friend', 'clearly', 'headphone', 'look', 'cool', 'option', 'input', 'overall', 'pair', 'headphone', 'good', 'buy']",1
1284,"['worked', 'expected']",1
1287,"['headphone', 'great', 'not', 'audiophile', 'often', 'feel', 'review', 'touting', 'high', 'low', 'midranges', 'lot', 'fluff', 'sound', 'quality', 'good', 'importantly', 'no', 'longer', 'continuously', 'reposition', 'headphone', 'back', 'ear', 'use', 'walk', 'dog', 'although', 'may', 'not', 'conducive', 'warmer', 'night', 'summer', 'arrives', 'also', 'work', 'well', 'chore', 'around', 'house', 'allow', 'listen', 'music', 'really', 'loud', 'without', 'annoying', 'everyone', 'else', 'house', 'wearing', 'spring', 'mowing', 'riding', 'lawn', 'mower', 'not', 'think', 'hot', 'continue', 'practice', 'throughout', 'summer', 'range', 'good', 'approximately', 'foot', 'mowing', 'put', 'phone', 'pocket', 'cargo', 'short', 'maintain', 'close', 'proximity', 'headphone', 'happy', 'purchase']",1
1293,"['samsung', 'micosd', 'card', 'go', 'storage', 'solution', 'camera', 'computer', 'raspberry', 'pi', 'card', 'performs', 'perfectly', 'provides', 'ton', 'space', 'writing', 'o', 'image', 'pi', 'definitely', 'buying', 'future', 'highly', 'recommend', 'samsung', 'microsd', 'application', 'need', 'micro', 'format', 'though', 'could', 'use', 'adapter', 'full', 'size', 'sd', 'card', 'format', 'necessary']",1
