,comment,stars
810,"['honestly', 'laptop', 'would', 'get', 'star', 'sound', 'awful', 'barely', 'hear', 'anything', 'screen', 'big', 'enough', 'comfortably', 'watch', 'movie', 'show', 'need', 'earphone', 'speaker', 'hear', 'anything', 'one', 'special', 'feature', 'supposedly', 'sound', 'feel', 'pretty', 'let', 'also', 'really', 'big', 'find', 'nice', 'case', 'traveling', 'bringing', 'place', 'pretty', 'inconvenient', 'still', 'use', 'cause', 'need', 'laptop', 'price', 'low', 'get', 'pay', 'know', 'upgrade', 'meh', 'need', 'something', 'purely', 'school', 'good', 'want', 'thing', 'maybe', 'consider', 'spending', 'little', 'extra', 'money', 'something', 'better']",2
836,"['bought', 'wanted', 'something', 'cheap', 'could', 'little', 'gaming', 'downloading', 'one', 'game', 'said', 'able', 'add', 'anymore', 'expansion', 'nothing', 'else', 'downloaded', 'onto', 'laptop', 'would', 'work', 'better', 'someone', 'school', 'needing', 'one', 'casual', 'use', 'still', 'believe', 'good', 'laptop', 'price', 'not']",2
860,"['expect', 'much', 'still', 'somehow', 'disappointed', 'end', 'st', 'month', 'super', 'slow', 'overheating', 'randomly', 'shutting', 'clearly', 'bad', 'processor', 'worse', 'laptop', 'well', 'sized', 'sturdy', 'mean', 'no', 'money', 'went', 'anything', 'else', 'choose', 'rather', 'crappier', 'exterior', 'laptop', 'burn', 'hand', 'go', 'move', 'table', 'would', 'say', 'need', 'year', 'likely', 'last', 'even', 'long']",2
875,"['changed', 'two', 'star', 'mouse', 'pad', 'button', 'one', 'piece', 'instead', 'segmented', 'right', 'left', 'click', 'option', 'make', 'super', 'easy', 'constantly', 'right', 'click', 'accident', 'stupid', 'design', 'touchpad', 'also', 'doesnt', 'help', 'work', 'ok', 'laptop', 'microsoft', 'edge', 'suck', 'hardcore', 'default', 'browser', 'download', 'firefox', 'chrome', 'take', 'safemode', 'basically', 'make', 'worthwhile']",2
899,"['computer', 'great', 'basic', 'use', 'checking', 'email', 'browsing', 'internet', 'writing', 'paper', 'etc', 'bought', 'macbook', 'department', 'defense', 'website', 'compatible', 'mac', 'o', 'biggest', 'complaint', 'month', 'owning', 'charging', 'cable', 'seem', 'work', 'anymore', 'terrified', 'day', 'battery', 'dy', 'no', 'way', 'charging']",2
931,"['gift', 'bought', 'month', 'early', 'opened', 'no', 'power', 'cord']",2
937,"['cute', 'unit', 'not', 'work', 'two', 'hour', 'black', 'screen', 'deadmay', 'replacement', 'unit']",2
1008,"['computer', 'totally', 'inadequate', 'volume', 'return', 'readily', 'accepted', 'seller', 'actually', 'took', 'computer', 'ups', 'store', 'pay', 'shipped', 'properly', 'printed', 'return', 'label', 'never', 'pay', 'return', 'amazon', 'purchase', 'ripoff']",2
1046,"['capable', 'computer', 'first', 'web', 'browsing', 'office', 'program', 'day', 'charger', 'quit', 'working', 'went', 'bought', 'another', 'shortly', 'forced', 'window', 'update', 'start', 'sleep', 'time', 'quadrupled', 'program', 'operate', 'slow', 'chrome', 'barely', 'run', 'click', 'register', 'fully', 'loaded', 'page', 'second', 'internet', 'speed', 'typing', 'lagging', 'second', 'try', 'system', 'restore', 'day', 'one', 'see', 'happens']",2
1066,"['purchased', 'computer', 'small', 'business', 'job', 'within', 'two', 'week', 'use', 'key', 'came', 'amazon', 'response', 'glue', 'key', 'absurd', 'glue', 'key', 'explained', 'said', 'could', 'would', 'not', 'replace', 'computer']",2
1079,"['window', 'not', 'run', 'smoothly', 'acer', 'dell', 'game', 'not', 'work', 'well', 'refresh', 'page', 'often', 'searching', 'internet', 'not', 'happy', 'product']",2
1110,"['laptop', 'good', 'tremendous', 'screen', 'fast', 'perfect', 'use', 'task', 'others', 'overheats', 'expected', 'battery', 'last', 'like', 'nothing', 'hour', 'show', 'description', 'material', 'seem', 'bit', 'cheap', 'not', 'even', 'year', 'screen', 'opened', 'image', 'something', 'really', 'bothered', 'never', 'fallen', 'cared', 'son', 'truly', 'disappointing']",2
1122,"['mine', 'overheat', 'turned', 'fire', 'hazard', 'took', 'hard', 'drive', 'ram', 'get', 'analyzed', 'forensic', 'expert', 'find', 'happened', 'not', 'happy']",2
1169,"['care', 'volume', 'acer', 'acer', 'support', 'help', 'amazon', 'give', 'reduced', 'refund', 'want', 'not', 'getting', 'acer', 'future', 'may', 'not', 'return', 'hate', 'setting', 'new', 'pc']",2
1201,"['laptop', 'slow', 'kept', 'freezing', 'especially', 'would', 'search', 'website', 'recommend', 'laptop', 'friend', 'family', 'spend', 'little', 'bit', 'getting', 'cheap', 'laptop']",2
1241,"['great', 'display', 'love', 'back', 'lit', 'keyboard', 'issue']",2
1264,"['purchased', 'jan', 'unable', 'connect', 'gh', 'wifi', 'spent', 'day', 'looking', 'workaround', 'ended', 'giving', 'month', 'purchase', 'touchpad', 'mouse', 'stopped', 'working', 'spent', 'day', 'looking', 'fix', 'gave', 'using', 'external', 'mouse', 'brand', 'new', 'product', 'mind', 'buy']",2
1316,"['fan', 'loud', 'since', 'started', 'use', 'laptop', 'feel', 'hot', 'return', 'next', 'day']",2
1329,"['laptop', 'even', 'three', 'month', 'old', 'force', 'shutdown', 'twice', 'within', 'last', 'week', 'since', 'froze', 'immediately', 'go', 'black', 'screen', 'even', 'option', 'close', 'program', 'happens', 'using', 'google', 'chrome', 'viable', 'solution', 'please', 'let', 'know', 'rest', 'assured', 'not', 'purchase', 'another', 'acer', 'future', 'thank']",2
1342,"['window', 'program', 'come', 'mode', 'impossible', 'get', 'make', 'useless', 'gaming', 'machine']",2
1351,"['come', 'window', 'suck', 'force', 'search', 'using', 'bing', 'cannot', 'install', 'photoshop', 'chrome', 'firefox', 'third', 'party', 'software', 'without', 'uninstalling', 'installing', 'window', 'home']",2
1352,"['like', 'laptop', 'lightweight', 'easy', 'use', 'however', 'speaker', 'underside', 'even', 'volume', 'way', 'sound', 'still', 'directed', 'make', 'difficult', 'hear', 'also', 'built', 'camera', 'microphone', 'not', 'work', 'reset', 'device', 'reinstalled', 'driver', 'updated', 'etc', 'not', 'work', 'even', 'plug', 'microphone', 'not', 'work']",2
1360,"['returned', 'laptop', 'connect', 'home', 'wifi', 'network', 'acer', 'technical', 'support', 'helped', 'no', 'luck']",2
1365,"['not', 'buy', 'slowest', 'laptop', 'ever', 'used', 'also', 'battery', 'not', 'last', 'hour', 'trust', 'spend', 'little', 'get', 'something', 'happy']",2
1376,"['aight', 'pretty', 'big', 'run', 'okay']",2
1389,"['not', 'enough', 'ram', 'anything', 'bought', 'toy', 'experiment', 'developer', 'tool', 'docker', 'barely', 'meet', 'minimum', 'requirement', 'also', 'trouble', 'displaying', 'video', 'multi', 'screen', 'set']",2
1403,"['disappointed', 'bought', 'june', 'still', 'able', 'get', 'wi', 'fi', 'due', 'covid', 'put', 'anyone', 'come', 'would', 'think', 'comp', 'get', 'right']",2
1409,"['update', 'got', 'good', 'discount', 'scratch', 'still', 'problem', 'tho', 'battery', 'life', 'poor']",2
1426,"['careful', 'acer', 'come', 'window', 'not', 'able', 'get', 'without', 'spent', 'hour', 'phone', 'tech', 'finally', 'gave', 'sending', 'thumb', 'drive', 'window', 'without', 'sending', 'back']",2
1465,"['not', 'care', 'window', 'laptop', 'change', 'window', 'home', 'edition', 'returned', 'got', 'one', 'said', 'came', 'window', 'home', 'one', 'also', 'came', 'loaded', 'cost', 'nothing', 'switch']",2
1508,"['come', 'much', 'software', 'difficulty', 'getting', 'ahold', 'support', 'people']",2
1702,"['good', 'price', 'performance', 'ok', 'price', 'chrome', 'crash', 'open', 'many', 'tab', 'overall', 'job', 'well', 'update', 'le', 'year', 'screen', 'flickering', 'going', 'streaming', 'website', 'look', 'like', 'hardware', 'issue', 'updated', 'star']",2
1709,"['probably', 'got', 'bad', 'one', 'complicated', 'set', 'not', 'initial', 'set', 'email', 'also', 'verify', 'cell', 'phone', 'one', 'sent', 'back', 'amazon', 'next', 'day', 'around', 'one', 'pain', 'try', 'operate', 'recommend']",2
1725,"['computer', 'crashed', 'not', 'wait', 'week', 'send', 'something', 'might', 'help', 'reboot', 'nothing', 'else']",2
1729,"['laptop', 'overpriced']",2
1786,"['packed', 'poorly', 'vertical', 'line', 'across', 'screen', 'computer', 'beautiful', 'difficult', 'go', 'return', 'covid']",2
1817,"['great', 'price', 'month', 'consistently', 'shutting', 'simple', 'thing', 'like', 'youtube', 'video', 'running', 'multiple', 'tab', 'open', 'game', 'not', 'run', 'well', 'even', 'simple', 'graphic', 'even', 'graphic', 'no', 'issue', 'staying', 'cool', 'though', 'would', 'nice', 'using', 'work', 'microsoft', 'office']",2
1823,"['touch', 'pad', 'stopped', 'working', 'computer', 'israrely', 'used']",2
1892,"['horrible', 'gaming', 'barely', 'run', 'minecraft', 'even', 'setting', 'turned', 'not', 'enough', 'storage', 'thing', 'could', 'play', 'valorant', 'cod', 'fortnite', 'hyperscape', 'unplayable', 'due', 'storage', 'size', 'processing', 'speed']",2
1894,"['suck', 'cost', 'buck', 'upgrade']",2
1899,"['barebones', 'unreliable', 'even', 'upgraded', 'ram', 'still', 'dont', 'enough', 'power', 'run', 'leauge', 'god', 'wish', 'could', 'refund']",2
1919,"['overall', 'ok', 'computer', 'speaker', 'seems', 'damaged', 'extremely', 'low', 'there', 'feedback']",2
2031,"['wifi', 'keep', 'dropping', 'never', 'laptop', 'life', 'also', 'slow', 'regardless', 'comment', 'acer', 'company', 'not', 'care', 'got', 'money']",2
2070,"['worked', 'great', 'one', 'day', 'quit', 'working', 'tried', 'everything', 'nothing', 'worked', 'even', 'hard', 'restart', 'wont', 'connect', 'internet', 'quite', 'disappointing', 'since', 'not', 'even', 'year', 'old']",2
2090,"['one', 'reason', 'purchased', 'item', 'battery', 'life', 'spec', 'state', 'battery', 'life', 'hour', 'lucky', 'battery', 'one', 'purchased', 'last', 'hour', 'said', 'spends', 'time', 'plugged', 'not', 'one']",2
2108,"['told', 'going', 'get', 'new', 'battery', 'sent', 'every', 'since', 'laptop', 'turn', 'plugged', 'wall', 'never', 'received', 'new', 'one']",2
2152,"['hinge', 'laptop', 'rubbish', 'right', 'one', 'broke', 'six', 'week']",2
2170,"['hard', 'drive', 'crashed', 'month', 'going', 'cost', 'computer', 'fix']",2
2284,"['inch', 'like']",2
2289,"['excited', 'got', 'hit', 'mode', 'thing', 'cant', 'upload', 'google', 'apps', 'chrome', 'firefox', 'cant', 'hear', 'video', 'tube', 'instructional', 'video', 'may', 'scrubbed', 'start']",2
2294,"['worked', 'well', 'mouse', 'tracking', 'pad', 'stopped', 'working', 'tried', 'different', 'fix', 'still', 'work', 'wish', 'lasted', 'longer', 'half', 'year']",2
2295,"['started', 'great', 'loved', 'quickly', 'became', 'lagging', 'buggy', 'nothing', 'downloaded', 'chrome', 'checked', 'virus', 'malware', 'nothing']",2
2329,"['bought', 'computer', 'month', 'ago', 'mouse', 'not', 'working', 'every', 'time', 'microsft', 'room', 'keep', 'poppin', 'computer', 'slow', 'regrating', 'purchasing']",2
2354,"['well', 'laptop', 'run', 'well', 'everything', 'fan', 'make', 'loud', 'noise', 'battery', 'dy', 'fast']",2
2390,"['laptop', 'soooo', 'angry']",2
2420,"['nice', 'pc', 'backlighting', 'went', 'week', 'acer', 'help', 'laptop', 'without', 'able', 'see', 'key', 'not', 'good']",2
2421,"['laptop', 'le', 'year', 'screen', 'work', 'blurry', 'went', 'black', 'dissatisfied']",2
2456,"['going', 'use', 'gaming', 'no', 'space', 'game', 'manage', 'get', 'run', 'smoothly', 'least']",2
2498,"['slow', 'processed', 'movie', 'often', 'stop', 'buffering']",2
2569,"['came', 'without', 'charger']",2
2572,"['not', 'really', 'best', 'would', 'recommend', 'apple', 'pc', 'come', 'trying', 'switch', 'mode', 'already', 'late']",2
2687,"['performance', 'extremely', 'slow', 'disturbing', 'factor']",2
2803,"['terrible', 'returned']",2
2827,"['package', 'big']",2
2877,"['not', 'expected']",2
2919,"['slow', 'speed']",2
2932,"['note', 'mr', 'bezos', 'commonly', 'put', 'wrong', 'result', 'specific', 'quary', 'search', 'chromebook', 'lit', 'keyboard', 'instance']",2
2941,"['older', 'model', 'came', 'never', 'terrible', 'experience', 'laptop', 'come', 'no', 'safety', 'feature', 'got', 'virus', 'first', 'day', 'use', 'getting', 'virus', 'entire', 'laptop', 'rebooted', 'window', 'reinstalled', 'two', 'separate', 'occasion', 'time', 'computer', 'got', 'virus', 'even', 'bought', 'anti', 'virus', 'software', 'turned', 'useless', 'ask', 'somehow', 'virus', 'managed', 'corrupt', 'laptop', 'anyways', 'hope', 'laptop', 'guy', 'experience', 'experience', 'certainly', 'left', 'bad', 'taste', 'never', 'buy', 'acer', 'product', 'ever']",2
2946,"['find', 'ridiculous', 'someone', 'would', 'sell', 'laptop', 'without', 'cd', 'rom', 'drive', 'useless', 'without', 'cannot', 'install', 'driver', 'hardware', 'listen', 'music', 'cd', 'dvd', 'anything', 'else', 'sell', 'one', 'without', 'saying', 'buy', 'cheap', 'piece', 'plastic']",2
2958,"['bought', 'two', 'kid', 'use', 'school', 'year', 'one', 'working', 'great', 'started', 'malfunctioning', 'first', 'trackpad', 'stopped', 'working', 'week', 'got', 'fine', 'bought', 'bluetooth', 'mouse', 'yesterday', 'microphone', 'stopped', 'working', 'ran', 'buy', 'usb', 'microphone', 'morning', 'entire', 'audio', 'system', 'working', 'speaker', 'headphone', 'seems', 'received', 'defective', 'unit', 'outside', 'month', 'return', 'window']",2
2995,"['keyboard', 'computer', 'great', 'average', 'average', 'user', 'sound', 'turned', 'way', 'hardly', 'audible', 'sound', 'bar', 'anyone', 'suggestion']",2
2997,"['liked', 'build', 'quality', 'screen', 'whats', 'wrong', 'speaker', 'cant', 'hear', 'thing', 'speaker', 'not', 'priority', 'good', 'deal', 'believe', 'speaker', 'bad', 'device', 'came', 'without', 'ssd', 'mounting', 'bracket', 'wtf', 'acer']",2
3006,"['speaker', 'bottom', 'computer', 'watching', 'video', 'listening', 'music', 'volume', 'way', 'hear', 'worst', 'design', 'watch', 'video', 'laptop', 'angle', 'speaker', 'facing', 'buy', 'laptop']",2
3128,"['bought', 'use', 'everyday', 'laptop', 'college', 'got', 'decent', 'spec', 'price', 'main', 'reason', 'picked', 'along', 'featuring', 'new', 'ryzen', 'series', 'cpu', 'even', 'sleek', 'looking', 'thin', 'sturdy', 'build', 'quality', 'screen', 'quality', 'also', 'really', 'nice', 'easy', 'setup', 'use', 'however', 'soon', 'started', 'using', 'hour', 'watch', 'movie', 'screen', 'started', 'showing', 'artifact', 'became', 'unresponsive', 'next', 'thing', 'know', 'bsod', 'repeatedly', 'showed', 'even', 'resetting', 'laptop', 'maybe', 'got', 'unlucky']",2
3186,"['para', 'el', 'precio', 'iba', 'bien', 'pero', 'lo', 'que', 'si', 'ya', 'no', 'gusto', 'fue', 'esta', 'raya', 'en', 'la', 'pantalla', 'tenido', 'muchas', 'laptop', 'esta', 'e', 'la', 'primera', 'la', 'que', 'le', 'sucede', 'esta', 'falla', 'tan', 'solo', 'me', 'de', 'haberla', 'comprado', 'muy', 'mal']",2
3227,"['no', 'guidebook', 'frustrating', 'use', 'corporate', 'friendly', 'concern', 'user', 'sometimes', 'browser', 'return', 'blank', 'searching', 'mantel', 'cell', 'lymphoma', 'clicking', 'site', 'go', 'nowhere']",2
3293,"['product', 'not', 'come', 'australian', 'wall', 'plug', 'purchased', 'australia', 'buy', 'another', 'lead', 'plug', 'quite', 'annoying', 'say', 'least']",2
3336,"['se', 'fundio', 'un', 'led']",2
3348,"['received', 'item', 'april', 'day', 'got', 'wife', 'already', 'started', 'getting', 'keyboard', 'problem', 'spacebar', 'looked', 'research', 'apparently', 'butterfly', 'keyboard', 'design', 'giving', 'ton', 'people', 'sort', 'issue', 'even', 'tried', 'installing', 'unshaky', 'app', 'mess', 'apple', 'keyboard', 'preference', 'honesty', 'think', 'charging', 'much', 'money', 'flaw', 'design', 'waste', 'money', 'especially', 'stage', 'apple', 'lot', 'laptop', 'work', 'better']",2
3351,"['two', 'thing', 'stop', 'laptop', 'acceptable', 'video', 'conferencing', 'going', 'look', 'pixelated', 'attendee', 'camera', 'unacceptable', 'even', 'mba']",2
3355,"['widely', 'reported', 'camera', 'macbook', 'air', 'low', 'quality', 'mine', 'definitely', 'non', 'acceptable', 'range', 'picture', 'grainy', 'unfocused', 'low', 'light', 'level', 'strongly', 'suspect', 'glass', 'front', 'video', 'chip', 'damaged', 'perhaps', 'contamination', 'assembly', 'way', 'checking', 'directly', 'cleaning', 'outside', 'no', 'effect', 'heavy', 'heart', 'decided', 'return', 'unit', 'buy', 'equivalent', 'big', 'box', 'store', 'quality', 'checked', 'purchasing']",2
3367,"['three', 'week', 'mac', 'user', 'since', 'badly', 'wishing', 'purchased', 'another', 'laptop', 'work', 'apple', 'not', 'sure', 'happened', 'product', 'last', 'two', 'iphones', 'infested', 'bugginess', 'macbook', 'air']",2
3376,"['purchased', 'hoping', 'best', 'honestly', 'used', 'faster', 'processor', 'not', 'buy', 'computer', 'looking', 'basic', 'computer', 'basic', 'thing', 'like', 'surfing', 'internet', 'running', 'different', 'thing', 'time', 'nothing', 'major', 'like', 'video', 'editing', 'computer', 'honestly', 'disappointed', 'would', 'put', 'processor', 'base', 'model', 'computer', 'guess', 'get', 'everything', 'size', 'definitely', 'smaller', 'comfortable', 'purchasing', 'consider', 'speed', 'completely', 'alter', 'experience', 'long', 'term']",2
3385,"['received', 'set', 'computer', 'began', 'using', 'first', 'hour', 'informed', 'needed', 'o', 'update', 'precisely', 'wanted', 'get', 'away', 'window', 'time', 'download', 'failed', 'day', 'later', 'allowed', 'time', 'successful', 'eye', 'apple', 'password', 'required', 'use', 'fingerprint', 'feature', 'soon', 'discovered', 'password', 'no', 'longer', 'worked', 'got', 'phone', 'apple', 'support', 'finally', 'able', 'open', 'computer', 'found', 'needed', 'open', 'create', 'icloud', 'account', 'already', 'done', 'make', 'long', 'story', 'short', 'belief', 'two', 'computer', 'apple', 'air', 'mac', 'craig', 'apple', 'air', 'mac', 'seriously', 'considering', 'returning', 'need', 'pay', 'nearly', 'aggravation', 'get', 'chromebook', 'satisfy', 'computer', 'need', 'third', 'price']",2
