,review,stars
763,"['bought', 'nov', 'aug', 'laptop', 'NOT_work', 'NOT_even', 'year', 'passed', 'laptop', 'NOT_charge', 'anymore', 'also', 'earlier', 'year', 'battery', 'acting', 'well', 'cost', 'repair', 'close', 'price', 'bought', 'used', 'entertainment', 'little', 'bit', 'gaming']",2
780,"['displeased', 'black', 'look', 'like', 'green', 'dotted', 'line', 'running', 'middle', 'screen', 'look', 'like', 'kind', 'defect', 'laptop', 'purchased', 'start', 'september', 'NOT_see', 'usage', 'th', 'september', 'mean', 'two', 'month', 'situation', 'happened', 'satisfied', 'purchase', 'occurrence']",2
782,"['laptop', 'couple', 'day', 'screen', 'started', 'cutting', 'going', 'black', 'NOT_reason', 'sent', 'laptop', 'back', 'acer', 'week', 'ago', 'NOT_heard', 'back', 'yet', 'bad', 'seemed', 'like', 'really', 'great', 'laptop', 'price', 'time', 'trouble', 'NOT_worth', 'however', 'ill', 'hesitate', 'buy', 'acer', 'future']",2
810,"['honestly', 'laptop', 'would', 'get', 'star', 'sound', 'NOT_so', 'awful', 'barely', 'hear', 'anything', 'screen', 'big', 'enough', 'comfortably', 'watch', 'movie', 'show', 'youll', 'need', 'earphone', 'speaker', 'hear', 'anything', 'one', 'special', 'feature', 'supposedly', 'sound', 'feel', 'pretty', 'let', 'also', 'really', 'big', 'NOT_find', 'nice', 'case', 'traveling', 'bringing', 'place', 'pretty', 'inconvenient', 'still', 'use', 'cause', 'need', 'laptop', 'price', 'low', 'get', 'pay', 'know', 'upgrade', 'meh', 'need', 'something', 'purely', 'school', 'good', 'want', 'thing', 'maybe', 'consider', 'spending', 'little', 'extra', 'money', 'something', 'better']",2
836,"['bought', 'wanted', 'something', 'cheap', 'could', 'little', 'gaming', 'downloading', 'one', 'game', 'said', 'NOT_able', 'add', 'anymore', 'expansion', 'nothing', 'else', 'downloaded', 'onto', 'laptop', 'NOT_for', 'would', 'work', 'better', 'someone', 'school', 'needing', 'one', 'casual', 'use', 'still', 'believe', 'good', 'laptop', 'price', 'NOT_for']",2
860,"['NOT_expect', 'much', 'still', 'somehow', 'disappointed', 'end', 'st', 'month', 'super', 'slow', 'overheating', 'randomly', 'shutting', 'clearly', 'bad', 'processor', 'worse', 'laptop', 'well', 'sized', 'sturdy', 'mean', 'NOT_money', 'went', 'anything', 'else', 'choose', 'id', 'rather', 'crappier', 'exterior', 'laptop', 'NOT_burn', 'hand', 'go', 'move', 'table', 'would', 'say', 'need', 'year', 'NOT_likely', 'last', 'even', 'long']",2
875,"['changed', 'two', 'star', 'mouse', 'pad', 'button', 'one', 'piece', 'instead', 'segmented', 'right', 'left', 'click', 'option', 'make', 'super', 'easy', 'constantly', 'right', 'click', 'accident', 'stupid', 'design', 'touchpad', 'also', 'NOT_help', 'work', 'ok', 'laptop', 'microsoft', 'edge', 'suck', 'hardcore', 'default', 'browser', 'download', 'firefox', 'chrome', 'take', 'safemode', 'basically', 'make', 'worthwhile']",2
899,"['computer', 'great', 'basic', 'use', 'checking', 'email', 'browsing', 'internet', 'writing', 'paper', 'etc', 'bought', 'macbook', 'department', 'defense', 'website', 'NOT_compatible', 'mac', 'o', 'biggest', 'complaint', 'month', 'owning', 'charging', 'cable', 'NOT_seem', 'work', 'anymore', 'im', 'terrified', 'day', 'battery', 'dy', 'NOT_way', 'charging']",2
931,"['gift', 'bought', 'month', 'early', 'opened', 'NOT_power', 'cord']",2
937,"['cute', 'unit', 'NOT_work', 'two', 'hour', 'black', 'screen', 'deadmay', 'replacement', 'unit']",2
1008,"['computer', 'totally', 'inadequate', 'volume', 'return', 'readily', 'accepted', 'seller', 'actually', 'took', 'computer', 'ups', 'store', 'pay', 'shipped', 'properly', 'printed', 'return', 'label', 'never', 'pay', 'return', 'amazon', 'purchase', 'ripoff']",2
1046,"['capable', 'computer', 'first', 'web', 'browsing', 'office', 'program', 'day', 'charger', 'quit', 'working', 'went', 'bought', 'another', 'shortly', 'forced', 'window', 'update', 'start', 'sleep', 'time', 'quadrupled', 'program', 'operate', 'slow', 'chrome', 'barely', 'run', 'click', 'NOT_register', 'fully', 'loaded', 'page', 'second', 'internet', 'speed', 'typing', 'lagging', 'second', 'ill', 'try', 'system', 'restore', 'day', 'one', 'see', 'happens']",2
1066,"['purchased', 'computer', 'small', 'business', 'job', 'within', 'two', 'week', 'use', 'key', 'came', 'amazon', 'response', 'glue', 'key', 'absurd', 'NOT_just', 'glue', 'key', 'explained', 'said', 'could', 'would', 'NOT_replace', 'computer']",2
1079,"['window', 'NOT_run', 'smoothly', 'acer', 'dell', 'game', 'NOT_work', 'well', 'refresh', 'page', 'often', 'searching', 'internet', 'NOT_happy', 'product']",2
1110,"['laptop', 'good', 'tremendous', 'screen', 'fast', 'perfect', 'use', 'task', 'others', 'overheats', 'expected', 'battery', 'last', 'like', 'nothing', 'hour', 'show', 'description', 'material', 'seem', 'bit', 'cheap', 'NOT_even', 'year', 'screen', 'opened', 'image', 'something', 'really', 'bothered', 'never', 'fallen', 'cared', 'son', 'truly', 'disappointing']",2
1122,"['mine', 'overheat', 'turned', 'fire', 'hazard', 'took', 'hard', 'drive', 'ram', 'get', 'analyzed', 'forensic', 'expert', 'find', 'happened', 'NOT_happy']",2
1169,"['NOT_care', 'volume', 'acer', 'acer', 'support', 'NOT_help', 'amazon', 'give', 'reduced', 'refund', 'want', 'NOT_be', 'getting', 'acer', 'future', 'may', 'NOT_return', 'hate', 'setting', 'new', 'pc']",2
1201,"['laptop', 'slow', 'kept', 'freezing', 'especially', 'would', 'search', 'website', 'NOT_recommend', 'laptop', 'friend', 'family', 'spend', 'little', 'bit', 'getting', 'cheap', 'laptop']",2
1241,"['great', 'display', 'love', 'back', 'lit', 'keyboard', 'issue']",2
1264,"['purchased', 'jan', 'unable', 'connect', 'gh', 'wifi', 'spent', 'day', 'looking', 'workaround', 'ended', 'giving', 'month', 'purchase', 'touchpad', 'mouse', 'stopped', 'working', 'spent', 'day', 'looking', 'fix', 'gave', 'using', 'external', 'mouse', 'brand', 'new', 'product', 'mind', 'NOT_buy']",2
1316,"['fan', 'loud', 'since', 'started', 'use', 'laptop', 'feel', 'hot', 'return', 'next', 'day']",2
1329,"['laptop', 'NOT_even', 'three', 'month', 'old', 'ive', 'force', 'shutdown', 'twice', 'within', 'last', 'week', 'since', 'froze', 'immediately', 'go', 'black', 'screen', 'NOT_even', 'option', 'close', 'program', 'happens', 'using', 'google', 'chrome', 'viable', 'solution', 'please', 'let', 'know', 'rest', 'assured', 'NOT_purchase', 'another', 'acer', 'future', 'thank']",2
1342,"['window', 'program', 'come', 'mode', 'impossible', 'get', 'make', 'useless', 'gaming', 'machine']",2
1351,"['come', 'window', 'suck', 'force', 'search', 'using', 'bing', 'cannot', 'install', 'photoshop', 'chrome', 'firefox', 'third', 'party', 'software', 'without', 'uninstalling', 'installing', 'window', 'home']",2
1352,"['like', 'laptop', 'lightweight', 'easy', 'use', 'however', 'speaker', 'underside', 'even', 'volume', 'way', 'sound', 'still', 'directed', 'make', 'difficult', 'hear', 'also', 'built', 'camera', 'microphone', 'NOT_work', 'reset', 'device', 'reinstalled', 'driver', 'updated', 'etc', 'NOT_work', 'even', 'plug', 'microphone', 'NOT_work']",2
1360,"['returned', 'laptop', 'NOT_connect', 'home', 'wifi', 'network', 'acer', 'technical', 'support', 'helped', 'NOT_luck']",2
1365,"['NOT_buy', 'slowest', 'laptop', 'ive', 'ever', 'used', 'also', 'battery', 'NOT_last', 'hour', 'trust', 'spend', 'little', 'get', 'something', 'youll', 'happy']",2
1376,"['aight', 'pretty', 'big', 'run', 'okay']",2
1389,"['NOT_enough', 'ram', 'anything', 'bought', 'toy', 'experiment', 'developer', 'tool', 'docker', 'barely', 'meet', 'minimum', 'requirement', 'also', 'trouble', 'displaying', 'video', 'multi', 'screen', 'set']",2
1403,"['disappointed', 'bought', 'june', 'still', 'NOT_been', 'able', 'get', 'wi', 'fi', 'due', 'covid', 'put', 'NOT_have', 'anyone', 'come', 'would', 'think', 'comp', 'get', 'right']",2
1409,"['update', 'got', 'good', 'discount', 'scratch', 'still', 'problem', 'tho', 'battery', 'life', 'poor']",2
1426,"['careful', 'acer', 'come', 'window', 'NOT_able', 'get', 'without', 'spent', 'hour', 'phone', 'tech', 'finally', 'gave', 'sending', 'thumb', 'drive', 'window', 'without', 'sending', 'back']",2
1465,"['NOT_care', 'window', 'laptop', 'change', 'window', 'home', 'edition', 'returned', 'got', 'one', 'said', 'came', 'window', 'home', 'one', 'also', 'came', 'loaded', 'cost', 'nothing', 'switch']",2
1508,"['NOT_come', 'much', 'software', 'difficulty', 'getting', 'ahold', 'support', 'people']",2
1702,"['good', 'price', 'performance', 'ok', 'price', 'chrome', 'crash', 'open', 'many', 'tab', 'overall', 'job', 'well', 'update', 'le', 'year', 'screen', 'flickering', 'going', 'streaming', 'website', 'look', 'like', 'hardware', 'issue', 'updated', 'star']",2
1709,"['probably', 'got', 'bad', 'one', 'complicated', 'set', 'NOT_only', 'initial', 'set', 'email', 'also', 'verify', 'cell', 'phone', 'NOT_have', 'one', 'sent', 'back', 'amazon', 'next', 'day', 'around', 'one', 'pain', 'try', 'operate', 'NOT_recommend']",2
1725,"['computer', 'crashed', 'NOT_have', 'wait', 'week', 'send', 'something', 'might', 'help', 'reboot', 'nothing', 'else']",2
1729,"['laptop', 'overpriced']",2
1786,"['packed', 'poorly', 'vertical', 'line', 'across', 'screen', 'computer', 'beautiful', 'difficult', 'go', 'return', 'covid']",2
1817,"['great', 'price', 'month', 'consistently', 'shutting', 'simple', 'thing', 'like', 'youtube', 'video', 'running', 'multiple', 'tab', 'open', 'game', 'NOT_run', 'well', 'even', 'simple', 'graphic', 'even', 'graphic', 'NOT_issues', 'staying', 'cool', 'though', 'would', 'nice', 'using', 'work', 'microsoft', 'office']",2
1823,"['touch', 'pad', 'stopped', 'working', 'computer', 'israrely', 'used']",2
1892,"['horrible', 'gaming', 'barely', 'run', 'minecraft', 'even', 'setting', 'turned', 'NOT_enough', 'storage', 'thing', 'could', 'play', 'valorant', 'cod', 'fortnite', 'hyperscape', 'unplayable', 'due', 'storage', 'size', 'processing', 'speed']",2
1894,"['suck', 'cost', 'buck', 'upgrade']",2
1899,"['barebones', 'unreliable', 'even', 'upgraded', 'ram', 'still', 'NOT_have', 'enough', 'power', 'run', 'leauge', 'god', 'wish', 'could', 'refund']",2
1919,"['overall', 'ok', 'computer', 'speaker', 'seems', 'damaged', 'extremely', 'low', 'there', 'feedback']",2
2031,"['wifi', 'keep', 'dropping', 'never', 'laptop', 'life', 'also', 'slow', 'regardless', 'comment', 'acer', 'company', 'NOT_care', 'got', 'money']",2
2070,"['worked', 'great', 'one', 'day', 'quit', 'working', 'tried', 'everything', 'nothing', 'worked', 'even', 'hard', 'restart', 'NOT_connect', 'internet', 'quite', 'disappointing', 'since', 'NOT_even', 'year', 'old']",2
2090,"['one', 'reason', 'purchased', 'item', 'battery', 'life', 'spec', 'state', 'battery', 'life', 'hour', 'im', 'lucky', 'battery', 'one', 'purchased', 'last', 'hour', 'said', 'spends', 'time', 'plugged', 'NOT_one']",2
2108,"['told', 'going', 'get', 'new', 'battery', 'sent', 'every', 'since', 'laptop', 'turn', 'plugged', 'wall', 'never', 'received', 'new', 'one']",2
2152,"['hinge', 'laptop', 'rubbish', 'right', 'one', 'broke', 'six', 'week']",2
2170,"['hard', 'drive', 'crashed', 'month', 'going', 'cost', 'computer', 'fix']",2
2284,"['NOT_inches', 'like']",2
2289,"['excited', 'got', 'hit', 'mode', 'thing', 'NOT_upload', 'google', 'apps', 'chrome', 'firefox', 'NOT_hear', 'video', 'tube', 'instructional', 'video', 'may', 'scrubbed', 'start']",2
2294,"['worked', 'well', 'mouse', 'tracking', 'pad', 'stopped', 'working', 'tried', 'different', 'fix', 'still', 'NOT_work', 'wish', 'lasted', 'longer', 'half', 'year']",2
2295,"['started', 'great', 'loved', 'quickly', 'became', 'lagging', 'buggy', 'nothing', 'downloaded', 'chrome', 'checked', 'virus', 'malware', 'nothing']",2
2329,"['bought', 'computer', 'month', 'ago', 'mouse', 'NOT_working', 'every', 'time', 'microsft', 'room', 'keep', 'poppin', 'computer', 'slow', 'regrating', 'purchasing']",2
2354,"['well', 'laptop', 'run', 'well', 'everything', 'fan', 'make', 'loud', 'noise', 'battery', 'dy', 'fast']",2
2390,"['laptop', 'im', 'soooo', 'angry']",2
2420,"['nice', 'pc', 'backlighting', 'went', 'week', 'acer', 'NOT_help', 'laptop', 'without', 'able', 'see', 'key', 'NOT_good']",2
2421,"['laptop', 'le', 'year', 'screen', 'NOT_work', 'blurry', 'went', 'black', 'dissatisfied']",2
2456,"['going', 'use', 'gaming', 'NOT_space', 'game', 'manage', 'get', 'run', 'smoothly', 'least']",2
2498,"['slow', 'processed', 'movie', 'often', 'stop', 'buffering']",2
2569,"['came', 'without', 'charger']",2
2572,"['NOT_really', 'best', 'would', 'recommend', 'apple', 'pc', 'come', 'trying', 'switch', 'mode', 'already', 'late']",2
2687,"['performance', 'extremely', 'slow', 'disturbing', 'factor']",2
2803,"['terrible', 'returned']",2
2827,"['package', 'big']",2
2877,"['NOT_what', 'expected']",2
2919,"['slow', 'speed']",2
2932,"['note', 'mr', 'bezos', 'commonly', 'put', 'wrong', 'result', 'specific', 'quary', 'search', 'chromebook', 'lit', 'keyboard', 'instance']",2
2941,"['older', 'model', 'came', 'never', 'terrible', 'experience', 'laptop', 'come', 'NOT_safety', 'feature', 'got', 'virus', 'first', 'day', 'use', 'getting', 'virus', 'entire', 'laptop', 'rebooted', 'window', 'reinstalled', 'two', 'separate', 'occasion', 'time', 'computer', 'got', 'virus', 'even', 'bought', 'anti', 'virus', 'software', 'turned', 'useless', 'NOT_ask', 'somehow', 'virus', 'managed', 'corrupt', 'laptop', 'anyways', 'hope', 'laptop', 'guy', 'NOT_experience', 'experience', 'certainly', 'left', 'bad', 'taste', 'never', 'buy', 'acer', 'product', 'ever']",2
2946,"['find', 'ridiculous', 'someone', 'would', 'sell', 'laptop', 'without', 'cd', 'rom', 'drive', 'useless', 'without', 'cannot', 'install', 'driver', 'hardware', 'listen', 'music', 'cd', 'dvd', 'anything', 'else', 'sell', 'one', 'without', 'saying', 'NOT_buy', 'im', 'cheap', 'piece', 'plastic']",2
2958,"['bought', 'two', 'kid', 'use', 'school', 'year', 'one', 'working', 'great', 'started', 'malfunctioning', 'first', 'trackpad', 'stopped', 'working', 'week', 'got', 'fine', 'bought', 'bluetooth', 'mouse', 'yesterday', 'microphone', 'stopped', 'working', 'ran', 'buy', 'usb', 'microphone', 'morning', 'entire', 'audio', 'system', 'NOT_working', 'speaker', 'headphone', 'seems', 'received', 'defective', 'unit', 'im', 'outside', 'month', 'return', 'window']",2
2995,"['keyboard', 'computer', 'great', 'average', 'average', 'user', 'sound', 'turned', 'way', 'hardly', 'audible', 'sound', 'bar', 'anyone', 'suggestion']",2
2997,"['liked', 'build', 'quality', 'screen', 'whats', 'wrong', 'speaker', 'NOT_hear', 'thing', 'speaker', 'NOT_priority', 'good', 'deal', 'believe', 'speaker', 'bad', 'device', 'came', 'without', 'ssd', 'mounting', 'bracket', 'wtf', 'acer']",2
3006,"['speaker', 'bottom', 'computer', 'watching', 'video', 'listening', 'music', 'volume', 'way', 'hear', 'worst', 'design', 'watch', 'video', 'laptop', 'angle', 'speaker', 'facing', 'NOT_buy', 'laptop']",2
3128,"['bought', 'use', 'everyday', 'laptop', 'college', 'got', 'decent', 'spec', 'price', 'main', 'reason', 'picked', 'along', 'featuring', 'new', 'ryzen', 'series', 'cpu', 'even', 'sleek', 'looking', 'thin', 'sturdy', 'build', 'quality', 'screen', 'quality', 'also', 'really', 'nice', 'easy', 'setup', 'use', 'however', 'soon', 'started', 'using', 'hour', 'watch', 'movie', 'screen', 'started', 'showing', 'artifact', 'became', 'unresponsive', 'next', 'thing', 'know', 'there', 'bsod', 'repeatedly', 'showed', 'even', 'resetting', 'laptop', 'maybe', 'got', 'unlucky']",2
3186,"['para', 'el', 'precio', 'iba', 'bien', 'pero', 'lo', 'que', 'si', 'ya', 'NOT_me', 'gusto', 'fue', 'esta', 'raya', 'en', 'la', 'pantalla', 'tenido', 'muchas', 'laptop', 'esta', 'e', 'la', 'primera', 'la', 'que', 'le', 'sucede', 'esta', 'falla', 'tan', 'solo', 'me', 'de', 'haberla', 'comprado', 'muy', 'mal']",2
3227,"['NOT_guidebook', 'frustrating', 'use', 'corporate', 'friendly', 'concern', 'user', 'sometimes', 'browser', 'return', 'blank', 'searching', 'mantel', 'cell', 'lymphoma', 'clicking', 'site', 'go', 'nowhere']",2
3293,"['product', 'NOT_come', 'australian', 'wall', 'plug', 'purchased', 'australia', 'buy', 'another', 'lead', 'plug', 'quite', 'annoying', 'say', 'least']",2
3336,"['se', 'fundio', 'un', 'led']",2
3348,"['received', 'item', 'april', 'day', 'got', 'wife', 'already', 'started', 'getting', 'keyboard', 'problem', 'spacebar', 'looked', 'research', 'apparently', 'butterfly', 'keyboard', 'design', 'giving', 'ton', 'people', 'sort', 'issue', 'even', 'tried', 'installing', 'unshaky', 'app', 'mess', 'apple', 'keyboard', 'preference', 'honesty', 'think', 'charging', 'much', 'money', 'flaw', 'design', 'waste', 'money', 'especially', 'stage', 'apple', 'theyre', 'lot', 'laptop', 'work', 'better']",2
3351,"['two', 'thing', 'stop', 'laptop', 'acceptable', 'video', 'conferencing', 'youre', 'going', 'look', 'pixelated', 'attendee', 'camera', 'unacceptable', 'even', 'mba']",2
3355,"['widely', 'reported', 'camera', 'macbook', 'air', 'low', 'quality', 'mine', 'definitely', 'non', 'acceptable', 'range', 'picture', 'grainy', 'unfocused', 'low', 'light', 'level', 'strongly', 'suspect', 'glass', 'front', 'video', 'chip', 'damaged', 'perhaps', 'contamination', 'assembly', 'way', 'checking', 'directly', 'cleaning', 'outside', 'NOT_effect', 'heavy', 'heart', 'decided', 'return', 'unit', 'buy', 'equivalent', 'big', 'box', 'store', 'quality', 'checked', 'purchasing']",2
3367,"['three', 'week', 'mac', 'user', 'since', 'badly', 'wishing', 'purchased', 'another', 'laptop', 'work', 'apple', 'NOT_sure', 'whats', 'happened', 'product', 'last', 'two', 'iphones', 'infested', 'bugginess', 'macbook', 'air']",2
3376,"['purchased', 'hoping', 'best', 'honestly', 'used', 'faster', 'processor', 'NOT_buy', 'computer', 'youre', 'looking', 'basic', 'computer', 'basic', 'thing', 'like', 'surfing', 'internet', 'running', 'different', 'thing', 'time', 'nothing', 'major', 'like', 'video', 'editing', 'computer', 'honestly', 'disappointed', 'would', 'put', 'processor', 'base', 'model', 'computer', 'guess', 'NOT_get', 'everything', 'size', 'definitely', 'smaller', 'im', 'comfortable', 'purchasing', 'consider', 'speed', 'completely', 'alter', 'experience', 'long', 'term']",2
3385,"['received', 'set', 'computer', 'began', 'using', 'first', 'hour', 'informed', 'needed', 'o', 'update', 'precisely', 'wanted', 'get', 'away', 'window', 'time', 'download', 'failed', 'day', 'later', 'allowed', 'time', 'successful', 'eye', 'apple', 'password', 'required', 'use', 'fingerprint', 'feature', 'soon', 'discovered', 'password', 'NOT_longer', 'worked', 'got', 'phone', 'apple', 'support', 'finally', 'able', 'open', 'computer', 'found', 'needed', 'open', 'create', 'icloud', 'account', 'already', 'done', 'make', 'long', 'story', 'short', 'belief', 'two', 'computer', 'apple', 'air', 'mac', 'craigs', 'apple', 'air', 'mac', 'im', 'seriously', 'considering', 'returning', 'NOT_need', 'pay', 'nearly', 'aggravation', 'get', 'chromebook', 'satisfy', 'computer', 'need', 'third', 'price']",2
