,review,stars
698,"['advertised', 'microsoft', 'office', 'mode', 'fails', 'tell', 'one', 'month', 'trial', 'version', 'would', 'liked', 'know', 'prior', 'purchase', 'like', 'laptop', 'buy', 'extra', 'functionality', 'requirement', 'NOT_thrilled']",3
740,"['problem', 'type', 'purchase', 'never', 'truly', 'know', 'bright', 'screen', 'turn', 'well', 'unfortunately', 'screen', 'super', 'dim', 'compared', 'old', 'toshiba', 'chromebook', 'NOT_even', 'close', 'suppose', 'get', 'used', 'really', 'go', 'knowing', 'exactly', 'youre', 'getting']",3
751,"['first', 'aspire', 'trying', 'however', 'last', 'work', 'well', 'simple', 'everyday', 'task', 'notice', 'ability', 'process', 'stay', 'optimized', 'deteriorates', 'much', 'quicker', 'popular', 'brand', 'like', 'dell', 'hp', 'would', 'great', 'first', 'laptop', 'teen', 'younger', 'everyday', 'school', 'use', 'non', 'technical', 'course']",3
754,"['computer', 'ok', 'screen', 'came', 'white', 'dot', 'light', 'screen', 'rd', 'laptop', 'get', 'amazon', 'something', 'wrong', 'screen', 'honestly', 'tired', 'sending', 'get', 'fixed', 'NOT_bother', 'using', 'another', 'major', 'thing', 'NOT_like', 'speaker', 'laptop', 'suck', 'barely', 'hear', 'anythingggg', 'use', 'headphone', 'NOT_for', 'two', 'thing', 'would', 'definitely', 'rated', 'work', 'well', 'battery', 'life', 'last', 'long', 'thank', 'goodness']",3
765,"['ubuntu', 'NOT_support', 'amd', 'graphic', 'properly', 'boot', 'machine', 'linux', 'need', 'painful', 'configuration', 'editing', 'NOT_support', 'brightness', 'control', 'linux', 'o', 'NOT_be', 'able', 'talk', 'hardware', 'laptop', 'properly', 'brightness', 'time', 'even', 'screen', 'black', 'look', 'like', 'intel', 'laptop', 'correct', 'choice', 'budget', 'linux', 'machine']",3
787,"['buy', 'research', 'good', 'laptop', 'many', 'people', 'problem', 'battery', 'stop', 'charging', 'within', 'month', 'send', 'acer', 'get', 'fixed', 'bummer', 'want', 'monthalso', 'started', 'problem', 'sound', 'static', 'NOT_sure']",3
793,"['nice', 'laptop', 'especially', 'money', 'however', 'come', 'window', 'mode', 'mean', 'apps', 'download', 'onto', 'laptop', 'mode', 'hard', 'turn', 'believe', 'want', 'turn', 'using', 'm', 'chat', 'support', 'numerous', 'youtube', 'video', 'gave', 'took', 'laptop', 'geek', 'paid', 'get', 'mode', 'near', 'impossible', 'device']",3
800,"['boot', 'quickly', 'however', 'apps', 'freeze', 'constantly', 'drop', 'wifi', 'connection', 'im', 'forever', 'turning', 'wifi', 'reconnect', 'even', 'though', 'set', 'auto', 'connect', 'NOT_the', 'setting', 'wifi', 'NOT_have', 'problem', 'phone', 'tv']",3
801,"['speaker', 'weak', 'microphone', 'stopped', 'working', 'month', 'called', 'product', 'support', 'guided', 'step', 'uninstall', 'microphone', 'reset', 'battery', 'explained', 'common', 'problem', 'related', 'update', 'process', 'took', 'minute', 'mike', 'working', 'fine']",3
812,"['overall', 'great', 'laptop', 'charger', 'delta', 'brand', 'NOT_match', 'laptop', 'brand', 'acer', 'month', 'charger', 'wire', 'NOT_work', 'hoping', 'problem', 'NOT_the', 'port', 'always', 'thought', 'charger', 'NOT_good', 'fit', 'checked', 'brand', 'charger', 'sooner']",3
815,"['nice', 'battery', 'life', 'NOT_long', 'NOT_been', 'NOT_get', 'try', 'week']",3
834,"['purchased', 'computer', 'needed', 'computer', 'window', 'based', 'operating', 'system', 'loaded', 'microsoft', 'office', 'price', 'great', 'previous', 'experience', 'acer', 'laptop', 'positive', 'NOT_problems', 'bringing', 'computer', 'started', 'using', 'almost', 'immediately', 'darn', 'thing', 'practically', 'installs', 'lack', 'board', 'memory', 'storage', 'mitigated', 'tb', 'cloud', 'storage', 'microsoft', 'onedrive', 'lighted', 'keyboard', 'fantastic', 'feature', 'NOT_all', 'computer', 'come', 'little', 'perk', 'highly', 'recommend', 'purchasing', 'laptop']",3
856,"['draw', 'back', 'product', 'speaker', 'low', 'possibly', 'bottom', 'device', 'maximum', 'listening', 'experience', 'definitely', 'need', 'external', 'speaker', 'outlet', 'earpiece', 'slim', 'lightweight', 'stylish', 'easy', 'carry', 'around', 'NOT_touch', 'screen', 'picture', 'display', 'quality', 'pristine', 'gave', 'star', 'location', 'speaker']",3
863,"['computer', 'work', 'perfectly', 'NOT_come', 'power', 'cord', 'title', 'instead', 'end', 'description', 'unless', 'clicked', 'see', 'product', 'detail', 'scrolled', 'bottom', 'last', 'thing', 'say', 'system', 'unit', 'realized', 'meant', 'NOT_power', 'cord', 'NOT_that', 'NOT_have', 'accessory', 'would', 'never', 'even', 'imagine', 'NOT_come', 'power', 'cord']",3
871,"['liked', 'laptop', 'much', 'froze', 'unable', 'use', 'tried', 'everything', 'suggested', 'never', 'unfroze', 'finally', 'paid', 'computer', 'technician', 'erase', 'data', 'sent', 'computer', 'back', 'two', 'week', 'ago', 'NOT_refunded', 'money', 'indicated']",3
882,"['sound', 'level', 'acer', 'low', 'even', 'set', 'maximum', 'output', 'lying', 'flat', 'surface', 'virtually', 'unusable', 'rely', 'earphone', 'especially', 'follow', 'speech', 'screen', 'display', 'great', 'speed', 'plenty', 'fast', 'enough', 'whatever', 'need', 'done', 'especially', 'upgrading', 'memory', 'simple', 'task', 'almost', 'NOT_memory', 'overhead', 'window', 'running', 'upgrade', 'almost', 'required']",3
888,"['computer', 'work', 'fine', 'money', 'NOT_beat', 'however', 'owning', 'month', 'something', 'triggered', 'getting', 'endless', 'add', 'popups', 'probably', 'per', 'day', 'constant', 'annoying', 'trying', 'figure', 'stop', 'anyone', 'suggestion', 'would', 'give', 'star', 'NOT_occuring']",3
915,"['cpu', 'fan', 'always', 'full', 'blast', 'even', 'idling', 'one', 'browser', 'tab', 'open', 'thing', 'freaking', 'loud', 'left', 'right', 'click', 'track', 'pad', 'cheap', 'id', 'say', 'time', 'NOT_register', 'click', 'frustrating', 'expected', 'poor', 'build', 'quality', 'price', 'point', 'little', 'worse', 'expected']",3
919,"['like', 'soso', 'really', 'wish', 'built', 'dvd', 'drive', 'work', 'well', 'speed', 'good', 'speed', 'pleased', 'wish', 'maybe', 'memory', 'built', 'dvd']",3
928,"['give', 'three', 'star', 'window', 'love', 'acer', 'computer', 'hate', 'window', 'sudden', 'font', 'size', 'change', 'email', 'disappears', 'draft', 'middle', 'viewing', 'get', 'kicked', 'internet', 'chance', 'could', 'return', 'computer', 'get', 'window']",3
947,"['really', 'cheap', 'laptop', 'speaker', 'really', 'quiet', 'speaker', 'also', 'bottom', 'laptop', 'put', 'desk', 'bed', 'muffle', 'sound', 'even', 'also', 'aware', 'little', 'storage', 'gb', 'ive', 'computer', 'month', 'already', 'getting', 'low', 'space', 'said', 'biggest', 'screen', 'laptop', 'ive', 'great', 'number', 'pad', 'term', 'filling', 'document', 'paperwork', 'work', 'like', 'charm', 'listen', 'medium', 'headphone', 'manage', 'memory', 'every', 'work', 'great']",3
959,"['great', 'powerful', 'computer', 'loved', 'screen', 'stopped', 'working', 'month', 'NOT_get', 'support', 'never', 'moved', 'computer', 'outside', 'house', 'little', 'stress', 'waited', 'hold', 'NOT_answer', 'filed', 'claim', 'website', 'ago', 'zero', 'response', 'computer', 'worthless', 'really', 'need']",3
967,"['sound', 'quality', 'terribly', 'low', 'plan', 'using', 'device', 'video', 'conferencing', 'streaming', 'may', 'add', 'external', 'speaker', 'keypad', 'NOT_automatically', 'light', 'dim', 'lighting', 'press', 'key', 'light']",3
971,"['overall', 'like', 'laptop', 'NOT_believe', 'horrible', 'sound', 'volume', 'either', 'put', 'ear', 'right', 'speaker', 'use', 'headphone', 'hear', 'anything', 'know', 'issue', 'advance', 'would', 'purchased', 'different', 'laptop']",3
994,"['hunted', 'deeply', 'good', 'deal', 'machine', 'could', 'play', 'game', 'also', 'NOT_break', 'bank', 'pleased', 'however', 'need', 'speaker', 'volume', 'low', 'attempted', 'upload', 'previous', 'file', 'external', 'hard', 'drive', 'computer', 'NOT_open', 'file', 'currently', 'attempting', 'get', 'help', 'wildly', 'frustrating', 'thing', 'machine', 'worth', 'money', 'also', 'purchased', 'year', 'warranty', 'worst', 'come', 'worst', 'paid', 'buck', 'year', 'break', 'year']",3
995,"['returning', 'since', 'adapter', 'plug', 'NOT_fit', 'strange', 'also', 'decided', 'time', 'tiny', 'risk', 'installing', 'ram', 'drive', 'would', 'better', 'get', 'u', 'often', 'use', 'large', 'external', 'monitor']",3
999,"['good', 'lapyop', 'need', 'business', 'work', 'NOT_really', 'handle', 'game', 'like', 'bayonetta', 'well', 'due', 'limited', 'memory', 'definitely', 'upgrade', 'possible', 'get', 'another', 'laptop', 'ram', 'microsoft', 'store', 'NOT_open', 'reportig', 'issue', 'led', 'NOT_difference']",3
1009,"['laptop', 'size', 'price', 'good', 'NOT_work', 'online', 'class', 'NOT_work', 'canvas', 'website', 'school', 'recommend', 'student', 'decided', 'return']",3
1013,"['bought', 'laptop', 'year', 'ago', 'u', 'price', 'machine', 'excellent', 'display', 'however', 'month', 'flack', 'somebody', 'touched', 'greasy', 'finger', 'NOT_remove', 'annoying', 'consider', 'returning', 'test', 'acer', 'warranty', 'considering', 'ireland', 'seems', 'cost', 'lot', 'money']",3
1019,"['overall', 'good', 'laptap', 'would', 'NOT_purchase', 'NOT_numlock', 'caplocks', 'light', 'annoying', 'entering', 'password', 'NOT_tell', 'especially', 'NOT_show', 'password', 'website']",3
1035,"['number', 'keypad', 'NOT_indicator', 'light', 'signaling', 'active', 'troublesome', 'using', 'keypad', 'catching', 'NOT_on', 'layer', 'requiring', 'entry', 'data', 'otherwise', 'good', 'machine', 'one', 'fault', 'purchase', 'breaker', 'NOT_use', 'numeric', 'keypad', 'laptop', 'good', 'buy']",3
1044,"['beginning', 'laptop', 'decently', 'large', 'white', 'spot', 'screen', 'dealt', 'said', 'whatever', 'since', 'laptop', 'cheap', 'trackpad', 'NOT_registering', 'click', 'extremely', 'annoying', 'next', 'time', 'ill', 'think', 'twice', 'buying', 'cheap', 'acer', 'edit', 'trackpad', 'issue', 'weird', 'window', 'thing', 'think', 'updated', 'star']",3
1045,"['couple', 'day', 'complaint', 'speaker', 'bottom', 'full', 'volume', 'sitting', 'small', 'roll', 'barely', 'hear', 'anything', 'ordered', 'blue', 'tooth', 'earphone', 'help', 'annoyance', 'seems', 'sufficient', 'basic', 'use']",3
1059,"['kept', 'getting', 'message', 'saying', 'NOT_bootable', 'device', 'bbvwould', 'appear', 'time', 'yesterday', 'day', 'NOT_do', 'work', 'found', 'info', 'google', 'NOT_work', 'took', 'week', 'find', 'enable', 'cooky', 'like', 'maze', 'suggestion', 'ido', 'love', 'lookout', 'hate', 'software', 'NOT_find', 'anything', 'direction', 'hard', 'find', 'anything']",3
1152,"['NOT_caps', 'lock', 'indicator', 'light', 'number', 'lock', 'indicator', 'lock', 'light', 'pretty', 'decent', 'computer', 'price']",3
1153,"['machine', 'mediocre', 'battery', 'life', 'compared', 'similar', 'price', 'laptop', 'especially', 'use', 'google', 'chrome', 'think', 'compatibility', 'issue', 'integrated', 'video', 'hardware', 'rendering', 'chrome', 'firefox', 'NOT_my', 'favorite', 'browser', 'run', 'much', 'better', 'machine', 'wifi', 'started', 'fail', 'signal', 'poor', 'decided', 'open', 'laptop', 'found', 'wifi', 'antenna', 'disconnected', 'finally', 'processor', 'performance', 'fine', 'basic', 'task', 'forget', 'running', 'heavy', 'duty', 'apps']",3
1158,"['bought', 'granddaughter', 'artwork', 'sell', 'line', 'told', 'send', 'back', 'slow', 'loading', 'slow', 'response', 'grafics', 'NOT_good', 'NOT_game', 'pc', 'always', 'thought', 'acer', 'great', 'product', 'acer', 'desk', 'top', 'window', 'program', 'never', 'problem', 'year', 'old', 'still', 'run', 'good', 'NOT_impressed', 'returned', 'refund', 'got', 'received', 'product', 'back', 'amazon', 'went', 'hp', 'different', 'source', 'NOT_from', 'amazon']",3
1168,"['actually', 'really', 'like', 'laptop', 'cord', 'charge', 'really', 'difficult', 'plug', 'im', 'worried', 'everytime', 'going', 'push', 'something', 'inside', 'NOT_be', 'able', 'charge', 'laptop', 'anymore']",3
1200,"['NOT_even', 'month', 'later', 'charger', 'messing']",3
1213,"['got', 'laptop', 'college', 'awesome', 'type', 'there', 'cool', 'light', 'keyboard', 'laptop', 'suck', 'watching', 'movie', 'although', 'screen', 'actually', 'pretty', 'good', 'sound', 'terrible', 'ill', 'laptop', 'volume', 'way', 'netflix', 'volume', 'way', 'without', 'earbuds', 'still', 'hard', 'hear', 'say', 'got', 'pretty', 'good', 'hearing', 'aint', 'ear']",3
1217,"['update', 'wife', 'love', 'part']",3
1265,"['work', 'need', 'editing', 'document', 'internet', 'NOT_power', 'house', 'application', 'drain', 'ram', 'work', 'fine']",3
1317,"['bought', 'june', 'august', 'already', 'slow', 'load', 'NOT_even', 'downloaded', 'anything']",3
1349,"['hp', 'bought', 'recommended', 'amazon', 'work', 'fine', 'im', 'NOT_happy', 'location', 'delete', 'power', 'button']",3
1384,"['computer', 'work', 'fine', 'speaker', 'worthless', 'volume', 'low', 'show', 'connect', 'bluetooth', 'device', 'NOT_play', 'bluetooth']",3
1385,"['fine', 'bought', 'hoping', 'graphic', 'would', 'better', 'exclusively', 'bought', 'gaming', 'hoping', 'graphic', 'better', 'basic', 'wish', 'NOT_bought', 'instead', 'saved', 'better', 'laptop', 'NOT_really', 'get', 'refund']",3
1413,"['NOT_bad', 'laptop', 'dollar', 'screen', 'timeout', 'second', 'ridiculous', 'im', 'NOT_always', 'brightly', 'lit', 'room', 'see', 'key', 'there', 'NOT_updates', 'fix', 'issue', 'im', 'seeing', 'issue', 'im', 'really', 'considering', 'returning', 'deal', 'breaker', 'decent', 'price']",3
1433,"['pretty', 'decent', 'price', 'sound', 'quality', 'terrible', 'though', 'must', 'external', 'speaker', 'want', 'listen', 'anything', 'without', 'headphone']",3
1437,"['proc', 'bit', 'slow', 'development', 'ides', 'like', 'visual', 'studio', 'price', 'right', 'run', 'v', 'switch', 'mode', 'full', 'fledged', 'bit', 'window', 'home', 'edition', 'id', 'recommend', 'patient', 'money', 'conscious', 'sort']",3
1446,"['NOT_like', 'could', 'NOT_run', 'application', 'created', 'window', 'would', 'NOT_allow']",3
1513,"['help', 'function', 'NOT_helpful', 'neither', 'online', 'help', 'local', 'computer', 'store', 'fixed', 'problem', 'NOT_time', 'exact', 'thing', 'different', 'result', 'maybe', 'help', 'helpful']",3
1518,"['NOT_get', 'window', 'NOT_let', 'use', 'software', 'NOT_approved']",3
1519,"['good', 'laptop', 'money', 'NOT_caps', 'indicator', 'keyboard', 'NOT_rocket', 'science']",3
1522,"['reasonably', 'priced', 'laptop', 'basic', 'thing', 'speed', 'good', 'normal', 'usage', 'software', 'slow', 'thats', 'NOT_the', 'system', 'fault', 'software', 'big', 'per', 'laptop']",3
1528,"['use', 'laptop', 'home', 'travel', 'better', 'old', 'one', 'get', 'job', 'done', 'NOT_expect', 'magic']",3
1536,"['NOT_install', 'ssd', 'screw', 'holding', 'network', 'adapter', 'tightened', 'factory', 'cannot', 'removed']",3
1538,"['fan', 'constantly', 'even', 'something', 'minimal', 'like', 'using', 'browser', 'change', 'power', 'setting', 'cpu', 'keep', 'fan', 'quiet']",3
1545,"['good', 'little', 'movie', 'writing', 'laptop', 'NOT_have', 'many', 'thing', 'open', 'webcam', 'flicker', 'like']",3
1562,"['overall', 'product', 'good', 'performance', 'screen', 'quality', 'excellent', 'price', 'point', 'however', 'product', 'shipped', 'dead', 'pixel', 'screen']",3
1563,"['would', 'given', 'volume', 'poor', 'hard', 'hear', 'get', 'louder', 'tell', 'change', 'review']",3
1581,"['laptop', 'look', 'nice', 'slick', 'screen', 'back', 'lit', 'keyboard', 'also', 'nice', 'battery', 'life', 'absolutely', 'horrible', 'laptop', 'drain', 'battery', 'min', 'feel', 'like', 'charged', 'fully', 'last', 'night', 'turned', 'minute', 'im', 'already', 'home', 'screen', 'honestly', 'false', 'advertising', 'say', 'battery', 'last', 'hour']",3
1586,"['hard', 'drive', 'NOT_fit']",3
1604,"['decided', 'return', 'notebook', 'NOT_prepared', 'different', 'laptop', 'done', 'research', 'therefore', 'cannot', 'leave', 'valid', 'review']",3
1625,"['bought', 'laptop', 'brother', 'legit', 'received', 'day', 'ago', 'reason', 'running', 'pretty', 'slow', 'said', 'put', 'thing', 'charge', 'tried', 'play', 'robot', 'laggy', 'fine', 'couple', 'hr', 'anyone', 'know', 'could', 'problem']",3
1639,"['liked', 'first', 'started', 'get', 'stuck', 'stopped', 'working', 'mouse', 'stopped', 'working', 'kne', 'month', 'purchase', 'gonna', 'return']",3
1658,"['first', 'foremost', 'get', 'slow', 'process', 'bit', 'lagging', 'speaker', 'almost', 'nonexistent', 'price', 'good', 'id', 'recommend', 'need', 'something', 'crazy', 'budget']",3
1663,"['idk', 'NOT_great', 'NOT_the', 'worst']",3
1698,"['picture', 'quality', 'good', 'performance', 'sound', 'quality', 'NOT_soo', 'good', 'even', 'putting', 'sound', 'going', 'property', 'making', 'adjustment', 'scale', 'sound', 'quality', 'ordering', 'small', 'speaker', 'able', 'hear', 'better']",3
1732,"['NOT_work', 'amazon', 'costumer', 'service', 'proper', 'application', 'good', 'thermal', 'paste', 'solve', 'aside', 'laptop', 'great', 'loved', 'screen', 'NOT_too', 'much', 'trackpad']",3
1738,['slowww'],3
1755,"['first', 'thought', 'perfect', 'week', 'key', 'started', 'falling', 'touchpad', 'freeze', 'every', 'day', 'stop', 'working', 'still', 'waiting', 'hear', 'customer', 'service', 'fallen', 'key', 'wish', 'NOT_waste']",3
1756,"['arrow', 'little', 'slow', 'get', 'stuck', 'time', 'also', 'mouse', 'slow', 'NOT_for', 'though']",3
1763,"['used', 'regular', 'work', 'watch', 'video', 'messanger', 'phone', 'call', 'speaker', 'NOT_good', 'enough', 'even', 'turn', 'volume', 'full']",3
1783,"['decent', 'laptop', 'like', 'low', 'weight', 'speed', 'slow']",3
1808,"['great', 'battery', 'life', 'good', 'picture', 'slower', 'thought', 'even', 'yahoo', 'take', 'long', 'time', 'load']",3
1811,"['large', 'key', 'easy', 'see', 'dim', 'light']",3
1816,"['would', 'given', 'star', 'NOT_for', 'split', 'got', 'screen', 'seen', 'photo', 'unfortunate', 'situation', 'live', 'jamaica', 'laptop', 'necessity', 'point', 'know', 'received', 'brand', 'new', 'laptop', 'fault', 'unacceptable', 'great', 'graphic', 'split', 'distraction']",3
1822,"['NOT_good', 'described', 'NOT_hapoy', 'battery', 'performance']",3
1857,"['usb', 'port', 'died', 'month', 'acer', 'support', 'NOT_good', 'hold', 'hour', 'phone', 'gave', 'tried', 'online', 'template', 'hang', 'address', 'validation', 'warranty', 'NOT_have', 'avenue', 'file', 'claim']",3
