,review,prediction
3754,"['well', 'speaker', 'worked', 'great', 'month', 'would', 'say', 'waste', 'money', 'complete', 'junk', 'speaker', 'quit', 'working', 'together', 'wont', 'charge', 'turn', 'tried', 'contacting', 'bose', 'support', 'slowest', 'worst', 'customer', 'service', 'waiting', 'day', 'response', 'next', 'step', 'proceed']",3
3850,"['not', 'bright']",3
3897,"['work', 'great', 'like', 'ability', 'check', 'door', 'away', 'house', 'like', 'much', 'purchased', 'second', 'one', 'daughter']",3
3920,"['perfect', 'product', 'make', 'easy', 'used', 'used', 'apple', 'watch', 'super', 'happyrecommended']",3
3959,['yeet'],3
3961,"['needed', 'channel', 'old', 'antenna', 'offer', 'many', 'decided', 'try', 'product', 'reading', 'review', 'glad', 'took', 'minute', 'set', 'doubled', 'channel', 'great', 'item', 'price']",3
3968,"['say', 'enough', 'clarity', 'quality', 'sound', 'product', 'rich', 'booming', 'small', 'device', 'would', 'think', 'much', 'larger', 'speaker', 'use', 'shower', 'mainly', 'sound', 'awesome', 'said', 'keep', 'star', 'control', 'awkwardly', 'placed', 'side', 'not', 'easily', 'seen', 'used', 'several', 'time', 'still', 'hunt', 'power', 'button', 'control', 'also', 'need', 'carabiner', 'attach', 'thing', 'buy', 'case', 'come', 'strictly', 'storage', 'could', 'update', 'better', 'design', 'engineering', 'would', 'homerun', 'killer', 'wireless', 'speaker']",3
3997,"['buy', 'noise', 'cancellation', 'multi', 'point', 'connection', 'audio', 'quality', 'average']",3
4022,"['good', 'quality', 'camera', 'sometimes', 'not', 'activate', 'trying', 'pull', 'live', 'view', 'cell', 'phone']",3
4054,"['work', 'expected']",3
4102,"['nice', 'strong', 'cord', 'around', 'house', 'issue', 'many', 'month']",3
4106,"['daughter', 'love']",3
4133,"['fit', 'ear', 'well', 'great', 'noise', 'cancellation', 'connect', 'iphone', 'well', 'big', 'drawback', 'known', 'apple', 'issue', 'still', 'resolved', 'using', 'mac', 'video', 'conferencing', 'call', 'render', 'useless', 'trying', 'video', 'conferencing', 'call', 'macbook', 'sound', 'quality', 'terrible', 'people', 'consistently', 'say', 'voice', 'sounded', 'muffled', 'gargled', 'tried', 'known', 'workarounds', 'computer', 'use', 'internal', 'mic', 'instead', 'airpod', 'pro', 'mic', 'paying', 'app', 'called', 'toothfairy', 'supposedly', 'help', 'override', 'force', 'computer', 'use', 'aac', 'format', 'calling', 'apple', 'support', 'etc']",3
4184,"['oh', 'yeahhhhh']",3
4207,"['advertised', 'great', 'price']",3
4241,"['good', 'product']",3
4246,"['exactly', 'expect', 'printer', 'cartridge']",3
4284,"['star', 'price', 'quality', 'amazing', 'kid', 'broken', 'expensive', 'one', 'seem', 'holding', 'great', 'cord', 'super', 'flexible', 'sturdy', 'super', 'comfortable', 'excellent', 'sound', 'kid', 'liked', 'much', 'bought', 'another']",3
4290,"['got', 'son', 'online', 'school', 'always', 'complains', 'distraction', 'perfect', 'solution', 'putting', 'said', 'hear', 'fit', 'well', 'able', 'adjust', 'definite', 'recommendation', 'kid', 'bought', 'another', 'pair', 'well']",3
4297,"['simple', 'set', 'sturdy', 'enough', 'happily', 'put', 'not', 'worry', 'held', 'tripod', 'trust', 'camera', 'course', 'others', 'much', 'better', 'much', 'expensive']",3
4346,"['work', 'good', 'sometimes', 'time', 'say', 'device', 'may', 'powered', 'network', 'range']",3
4399,"['bought', 'capture', 'ride', 'motorcycle', 'action', 'shot', 'sporting', 'event', 'could', 'not', 'pleased', 'way', 'action', 'cam', 'performs', 'image', 'excellent', 'even', 'clamped', 'motorcycle', 'video', 'clear', 'almost', 'no', 'vibration', 'register', 'even', 'pick', 'great', 'sound', 'quality', 'camera', 'performs', 'well', 'beyond', 'price', 'paid', 'considering', 'getting', 'one', 'two', 'improve', 'video', 'future']",3
4402,"['got', 'get', 'playstation', 'plus', 'vary', 'easy', 'use', 'work', 'instantly', 'ce', 'get', 'email']",3
4424,"['wife', 'constantly', 'return', 'home', 'thought', 'left', 'garage', 'door', 'open', 'ended', 'installation', 'take', 'min', 'control', 'garage', 'door', 'piece', 'cake', 'install', 'app', 'work', 'great', 'see', 'door', 'open', 'closed', 'control', 'remotely', 'set', 'reminder', 'let', 'know', 'door', 'open', 'case', 'go', 'bed', 'forget', 'close']",3
4432,['great'],3
4468,"['using', 'yi', 'camera', 'thought', 'try', 'one', 'almost', 'half', 'price', 'setup', 'similar', 'yi', 'wyze', 'compact', 'better', 'base', 'mount', 'others', 'commented', 'security', 'concern', 'app', 'see', 'similar', 'like', 'yi', 'app', 'scrolling', 'pic', 'viewing', 'portrait', 'mode', 'phone', 'yi', 'window', 'app', 'view', 'pc', 'picture', 'quality', 'ok', 'add', 'side', 'side', 'pic', 'camera', 'see', 'wyze', 'significantly', 'bigger', 'field', 'view', 'also', 'significantly', 'distortion', 'line', 'near', 'edge', 'would', 'say', 'unacceptable', 'want', 'good', 'video', 'fine', 'wide', 'security', 'view', 'overall', 'like', 'yi', 'better', 'especially', 'ability', 'view', 'pc']",3
4516,"['easily', 'useable', 'product', 'small', 'unobtrusive', 'portable', 'work', 'well', 'convenient', 'place', 'desk', 'use', 'non', 'slip', 'surface', 'phone', 'place', 'great', 'great', 'aesthetic', 'fit', 'desk']",3
4519,"['keep', 'controller', 'charge', 'convenient', 'way', 'month', 'no', 'issue']",3
4528,"['volume', 'receiver', 'used', 'device', 'low']",3
4552,"['love', 'headphone', 'came', 'described', 'good', 'build', 'quality', 'month', 'use', 'ran', 'biked', 'showered', 'walked', 'rain', 'problem', 'stay', 'well', 'dry', 'slip', 'water', 'get', 'ear', 'coating', 'one', 'starting', 'peel', 'make', 'wonder', 'water', 'resistance', 'hold', 'major', 'gripe', 'connected', 'phone', 'pocket', 'connection', 'stutter', 'phone', 'bounce', 'around', 'pocket', 'no', 'button', 'command', 'skip', 'replay', 'song', 'accidentally', 'called', 'friend', 'forgetting', 'double', 'tap', 'redials', 'last', 'number', 'embarrassing', 'breath', 'exercising', 'call', 'bos']",3
4554,"['love', 'charger', 'easy', 'use', 'led', 'help', 'know', 'something', 'charged', 'not', 'use', 'constantly', 'work', 'like', 'charm', 'every', 'time']",3
4584,"['sound', 'quality', 'noise', 'cancelation', 'ear', 'fitting', 'great', 'thing', 'earbuds', 'pairing', 'get', 'confusing', 'follow', 'direction', 'initially', 'get', 'pair', 'first', 'time', 'device', 'using', 'try', 'pair', 'bud', 'separately', 'try', 'pair', 'separate', 'take', 'bud', 'let', 'right', 'earbud', 'pair', 'left', 'earbud', 'might', 'take', 'sec', 'earbuds', 'paired', 'see', 'right', 'earbud', 'selection', 'pair', 'device', 'pair', 'right', 'earbud', 'device', 'even', 'though', 'device', 'show', 'right', 'paired', 'earbuds', 'work', 'fails', 'first', 'time', 'okay', 'delete', 'earbuds', 'device', 'try', 'attempt', 'twice', 'work', 'perfect']",3
4636,"['worked', 'perfectly', 'got', 'code', 'instantly', 'steal']",3
4654,"['great', 'price', 'quick', 'shipping']",3
4707,"['supposed', 'awesome']",3
4870,"['sound', 'incredible', 'waterproofing', 'stay', 'true', 'portable', 'overall', 'really', 'good', 'thing', 'battery', 'life', 'not', 'completely', 'true', 'advertised', 'full', 'blast', 'give', 'half', 'advertised', 'battery', 'life', 'mean', 'good', 'everything', 'else', 'exceeds', 'expectation']",3
4878,"['insanely', 'powerful', 'never', 'pc', 'boot', 'quickly', 'no', 'noise', 'came', 'evga', 'rtx', 'super', 'amazing', 'machine', 'ill', 'edit', 'review', 'anything', 'happens']",3
4880,"['great', 'quality']",3
4894,"['used', 'month', 'without', 'issue', 'charge', 'phone', 'great', 'no', 'wear', 'noticeable', 'far']",3
4911,"['use', 'listen', 'audiobooks', 'podcasts', 'sound', 'quality', 'review', 'nothing', 'sound', 'music', 'use', 'one', 'time', 'issue', 'pairing', 'swapping', 'love', 'fit', 'either', 'ear', 'get', 'hour', 'battery', 'life', 'recharge', 'bud']",3
4925,"['work', 'well', 'efgtek', 'lightning', 'digital', 'av', 'adapter', 'device', 'requiring', 'hdmi']",3
4947,"['product', 'quits', 'working', 'minute', 'use']",3
4952,"['freak', 'extra', 'part', 'everything', 'need', 'different', 'type', 'flat', 'screen', 'easy', 'install', 'hung', 'tv']",3
4980,"['fire', 'stick', 'travel', 'bought', 'one', 'cross', 'country', 'camping', 'trip', 'south', 'dakota', 'using', 'data', 'limit', 'jet', 'pack', 'quickly', 'great', 'although', 'able', 'sometimes', 'use', 'campground', 'wi', 'fi', 'adjust', 'picture', 'resolution', 'keep', 'stopping', 'buffer', 'change', 'broadcast', 'location', 'moved', 'new', 'campground', 'time', 'guide', 'would', 'match', 'area', 'fire', 'stick', 'gave', 'u', 'great', 'tv', 'movie', 'option', 'area', 'no', 'cable', 'even', 'broadcast', 'tv', 'signal', 'far', 'side', 'home', 'no', 'manual', 'learn', 'neat', 'thing', 'remote', 'tv', 'kitchen', 'connected', 'cable', 'box', 'mirror', 'living', 'room', 'controlled', 'cable', 'remote', 'far', 'not', 'able', 'thing', 'fire', 'stick']",3
5002,"['let', 'start', 'word', 'caution', 'first', 'explanation', 'compatible', 'amazon', 'even', 'website', 'vague', 'second', 'support', 'google', 'assistant', 'not', 'quite', 'think', 'explain', 'little', 'bit', 'first', 'compatibility', 'say', 'compatible', 'lot', 'unit', 'specifically', 'say', 'genie', 'unit', 'manufactured', 'great', 'thought', 'mine', 'good', 'say', 'genie', 'unit', 'learn', 'feature', 'add', 'remote', 'genie', 'unit', 'intellicode', 'learn', 'functionality', 'something', 'similar', 'genie', 'blue', 'max', 'not', 'learn', 'function', 'still', 'us', 'old', 'dip', 'switch', 'method', 'remote', 'remote', 'switch', 'setting', 'open', 'garage', 'door', 'myq', 'not', 'compatible', 'system', 'remote', 'designed', 'turn', 'upgrade', 'kit', 'older', 'garage', 'door', 'opener', 'like', 'mine', 'retrofit', 'functionality', 'make', 'system', 'compatible', 'search', 'girud', 'find', 'amazon', 'system', 'finally', 'compatible', 'myq']",3
5014,"['spent', 'near', 'ring', 'security', 'system', 'doorbell', 'camera', 'outside', 'camera', 'well', 'hour', 'talking', 'support', 'said', 'device', 'faulty', 'could', 'not', 'get', 'light', 'spin', 'setting', 'wifi', 'return', 'try', 'new', 'one', 'decided', 'test', 'outdoor', 'security', 'camera', 'work', 'right', 'wrong', 'setup', 'update', 'went', 'smoothly', 'app', 'saying', 'healthy', 'internet', 'connection', 'going', 'live', 'view', 'however', 'get', 'stuck', 'activating', 'device', 'device', 'literally', 'right', 'next', 'modem', 'router', 'base', 'station', 'download', 'speed', 'mbps', 'upload', 'mbps', 'connection', 'not', 'issue', 'disaster', 'big', 'mistake', 'switching', 'simplisafe', 'wanted', 'use', 'ring', 'way', 'option', 'outdoor', 'camera']",3
5072,"['hard', 'understand', 'first', 'worth', 'money', 'take', 'good', 'quality', 'vids']",3
5084,"['paper', 'regular', 'printer', 'job', 'fine', 'put', 'printer', 'hit', 'print', 'document', 'word', 'went', 'paper', 'supposed', 'no', 'smudge', 'paper', 'delivered', 'fine', 'ream', 'look', 'fine']",3
5095,"['received', 'today', 'happy', 'already', 'first', 'pair', 'truly', 'wireless', 'headphone', 'easily', 'paired', 'work', 'pc', 'phone', 'without', 'issue', 'even', 'used', 'm', 'team', 'call', 'work', 'performed', 'perfectly', 'give', 'updated', 'review', 'use', 'everything', 'work', 'running', 'biking', 'general', 'music', 'listening', 'know', 'else']",3
5105,"['purchased', 'camera', 'travel', 'activity', 'tour', 'snorkeling', 'easy', 'set', 'wit', 'cell', 'phone', 'via', 'wifi', 'online', 'instruction', 'manual', 'easy', 'follow', 'easy', 'operate', 'practice', 'picture', 'look', 'great', 'looking', 'forward', 'upcoming', 'trip']",3
5135,"['great', 'keyboard', 'regular', 'use', 'gaming', 'lighting', 'nice', 'feature', 'keyboard', 'built', 'well', 'price', 'definitely', 'worth', 'someone', 'video', 'editing', 'gaming', 'definitely', 'recommend']",3
5165,"['muy', 'bueno', 'gracias']",3
5179,"['used', 'first', 'one', 'purchased', 'year', 'misplaced', 'bought', 'second', 'one', 'liked', 'first', 'one', 'one', 'paired', 'computer', 'paired', 'tablet', 'pair', 'easy', 'blue', 'tooth', 'able', 'turn', 'bt', 'start', 'using', 'good', 'comfortable', 'product']",3
5211,"['grandson', 'enthralled', 'quality', 'bluetooth', 'speaker']",3
5222,"['storage', 'compasity', 'advertised', 'gb', 'great', 'way', 'add', 'storage', 'phone', 'make', 'sure', 'phone', 'storage', 'expandability', 'want', 'gb', 'phone', 'compatible', 'gb', 'still', 'plenty', 'room', 'happy', 'gb', 'version', 'would', 'definitely', 'recommend']",3
5254,"['durable', 'cable', 'not', 'work', 'apple', 'product', 'week', 'iphone', 'ipad', 'would', 'display', 'message', 'accessory', 'not', 'supported', 'device', 'therefore', 'return', 'product', 'disappointed']",3
5338,"['love', 'ease', 'putting', 'phone', 'charging', 'work', 'well', 'not', 'exact', 'placement', 'phone', 'green', 'light', 'show', 'tell', 'charging', 'go', 'automatically']",3
5368,"['tv', 'sound', 'front', 'instead', 'speaker', 'back', 'bose', 'solo', 'sound', 'tunnelly', 'time', 'sound', 'good', 'music']",3
5439,"['absolutely', 'love']",3
5468,"['son', 'came', 'visit', 'three', 'week', 'two', 'month', 'old', 'needed', 'baby', 'cam', 'read', 'spec', 'thought', 'would', 'try', 'purchased', 'along', 'gb', 'card', 'could', 'set', 'continuous', 'recording', 'arrived', 'quickly', 'setup', 'instruction', 'stated', 'downloaded', 'app', 'played', 'various', 'setting', 'along', 'motion', 'sound', 'determine', 'best', 'situation', 'alert', 'coming', 'phone', 'every', 'time', 'clip', 'second', 'wore', 'answering', 'deleting', 'set', 'high', 'traffic', 'area', 'house', 'help', 'adjust', 'setting', 'figured', 'set', 'continuous', 'recording', 'turned', 'alert', 'streaming', 'house', 'live', 'worked', 'great', 'three', 'week', 'one', 'second', 'delay', 'matter', 'livestream', 'infant', 'great', 'low', 'no', 'light', 'ir', 'turned', 'live', 'stream', 'not', 'go', 'server', 'stay', 'local', 'tested', 'leaving', 'wifi', 'router', 'running', 'unplugging', 'internet', 'coming', 'still', 'streamed', 'house', 'local', 'network', 'first', 'downloaded', 'setup', 'app', 'apple', 'pad', 'would', 'run', 'hour', 'livestream', 'shut', 'went', 'wyze', 'forum', 'research', 'others', 'issue', 'also', 'need', 'mention', 'pad', 'old', 'work', 'great', 'yet', 'certain', 'device', 'switched', 'using', 'old', 'nexus', 'last', 'android', 'update', 'worked', 'flawlessly', 'never', 'shut', 'streamed', 'last', 'item', 'set', 'picture', 'quality', 'std', 'def', 'hd', 'memory', 'get', 'full', 'card', 'overwrites', 'recall', 'correctly', 'continuous', 'recording', 'std', 'def', 'last', 'two', 'day', 'overwrite']",3
5486,"['kid', 'stomp', 'still', 'working']",3
5487,"['expected', 'great', 'sound', 'love', 'listen', 'amazon', 'music']",3
5495,"['exelente', 'calidad', 'precio', 'volveria', 'comprar', 'con', 'el', 'proveedor']",3
5516,"['lagging', 'dont', 'know', 'everything', 'lag', 'even', 'moving', 'mouse', 'huge', 'delay', 'bad', 'return', 'nothing', 'like', 'former', 'acer', 'lovely', 'budget', 'computer', 'gaming', 'loud', 'worst', 'ive', 'never', 'heard', 'worse', 'sound', 'laptop', 'low', 'barely', 'audible', 'highest', 'setting', 'loud', 'fan']",3
5530,"['comfort', 'use', 'right', 'size', 'silicone', 'insert', 'generally', 'fall', 'sound', 'high', 'low', 'sound', 'great', 'probably', 'adjust', 'bass', 'treble', 'better', 'sound', 'may', 'accustomed']",3
5610,"['cord', 'work', 'great', 'intended', 'use', 'believe', 'way', 'reliable', 'old', 'model', 'buy', 'multiple', 'cord', 'one', 'due', 'giving', 'horrible', 'connection', 'suddenly', 'stop', 'working', 'without', 'warning']",3
5622,"['like', 'everyone', 'lose', 'connection', 'quite', 'often', 'found', 'push', 'passenger', 'phone', 'seems', 'stay', 'connected', 'fairly', 'well', 'no', 'way', 'make', 'permanent', 'though', 'first', 'thing', 'work', 'far', 'see', 'working', 'great', 'unfortunately', 'not', 'time', 'need', 'little', 'work']",3
5629,"['using', 'since', 'yesterday', 'already', 'keyboard', 'mouse', 'combo', 'centrophorus', 'mouse', 'great', 'heavy', 'glide', 'smoothly', 'button', 'responsive', 'size', 'right', 'hand', 'alone', 'worth', 'money', 'not', 'focusing', 'mouse', 'review', 'keyboard', 'keyboard', 'delight', 'typing', 'comfortable', 'key', 'sturdy', 'give', 'nice', 'tactile', 'response', 'loud', 'wake', 'sleeping', 'member', 'household', 'type', 'time', 'could', 'type', 'wpm', 'zero', 'error', 'year', 'number', 'severely', 'reduced', 'due', 'number', 'issue', 'carpal', 'tunnel', 'arthritis', 'poorly', 'made', 'keyboard', 'right', 'typing', 'around', 'wpm', 'zero', 'error', 'keyboard', 'even', 'breaking', 'sweat', 'probably', 'best', 'ever', 'get', 'already', 'amazed', 'never', 'thought', 'able', 'type', 'fast', 'ever', 'keyboard', 'laid', 'way', 'key', 'offering', 'terrific', 'response', 'let', 'finger', 'bounce', 'one', 'key', 'another', 'without', 'interference', 'lag', 'even', 'feel', 'like', 'straining', 'keeping', 'pace']",3
5678,"['besides', 'lack', 'tutorial', 'adventure', 'mode', 'solid', 'game']",3
5684,"['seems', 'suppose']",3
5689,"['add', 'visual', 'element', 'audible', 'echo', 'sound', 'fill', 'room', 'try', 'sentence', 'bottom', 'screen', 'helpful', 'not', 'negative', 'feature', 'people', 'say', 'clock', 'great', 'size', 'perfect', 'not', 'small', 'people', 'say', 'like', 'screen', 'size', 'lot', 'useful', 'seen', 'well', 'use', 'big', 'logitech', 'speaker', 'fill', 'house', 'loud', 'booming', 'bass', 'like', 'touch', 'screen', 'navigate', 'easily', 'make', 'adjustment', 'playing']",3
5781,"['nice', 'ca', 'era', 'poor', 'instruction', 'not', 'tech', 'savvy', 'buy']",3
5820,"['using', 'item', 'since', 'nov', 'work', 'well', 'indoor', 'however', 'thing', 'become', 'hotter', 'hotter', 'seems', 'like', 'heat', 'removal', 'function', 'not', 'good', 'discontinue', 'home', 'make', 'sure', 'not', 'overheat', 'burn', 'hope', 'review', 'help']",3
5839,"['never', 'ever', 'buy', 'product', 'one', 'picture', 'quality', 'absolutely', 'terrible', 'also', 'go', 'point', 'blurrier', 'tv', 'high', 'definition', 'also', 'mess', 'sound', 'bar', 'time', 'show', 'watch', 'mean', 'constantly', 'resetting', 'volume', 'tv', 'ad', 'much', 'much', 'louder', 'actual', 'show', 'startling', 'make', 'sure', 'mute', 'volume', 'every', 'time', 'ad', 'come', 'also', 'every', 'single', 'time', 'watch', 'netflix', 'no', 'volume', 'exit', 'reset', 'roku', 'several', 'time', 'volume', 'work', 'netflix', 'week', 'ago', 'two', 'channel', 'stopped', 'working', 'anytime', 'try', 'watch', 'show', 'one', 'two', 'channel', 'take', 'back', 'home', 'screen', 'called', 'customer', 'support', 'explained', 'going', 'lady', 'indian', 'call', 'center', 'put', 'hold', 'five', 'minute', 'came', 'back', 'told', 'waited', 'would', 'correct', 'literally', 'hung', 'eight', 'nine', 'day', 'since', 'made', 'call', 'still', 'unable', 'watch', 'either', 'channel', 'not', 'buy', 'roku', 'give', 'negative', 'star', 'option']",3
